exo_circ_ID	CircRNA	PAAD1	PAAD2	PAAD3	PAAD4	PAAD5	PAAD6	PAAD7	PAAD8	PAAD9	PAAD10	PAAD11	PAAD12	PAAD13	PAAD14
exo_circ_039860	chr12:39579534-39586324:-	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_039861	chr12:39764459-39764858:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039863	chr12:411746-430736:+	0	0	0	0	0	0	0	28.227	0	0	0	0	0	0
exo_circ_039865	chr12:43730605-43731758:-	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039868	chr12:48063709-48101516:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039880	chr12:51056143-51056502:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039882	chr12:51469613-51471532:+	0	0	0	0	0	0	0	0	0	0	31.609	0	0	0
exo_circ_039883	chr12:53314297-53315782:-	33.602	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039886	chr12:54375843-54377089:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039889	chr12:56613014-56613233:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_039894	chr12:57951757-57953689:+	0	0	0	0	0	0	0	40.324	0	0	0	0	0	0
exo_circ_039898	chr12:62555993-62578505:+	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039909	chr12:6877498-6882287:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039914	chr12:70342106-70346324:+	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039918	chr12:71644094-71647813:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039922	chr12:79788647-79796950:-	0	0	0	0	0	28.699	0	0	0	0	0	0	0	0
exo_circ_039931	chr12:95494055-95512916:+	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_039938	chr13:102618721-102634098:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_039944	chr13:114073719-114077215:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039950	chr13:24779666-24781944:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039954	chr13:26324771-26385342:+	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_039961	chr13:32438651-32527532:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039965	chr13:36189945-36202093:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_039966	chr13:37012191-37023044:-	0	0	0	0	0	0	39.302	0	0	0	0	0	0	0
exo_circ_039974	chr13:43868693-43869489:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039977	chr13:45970361-45976265:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_039978	chr13:46020448-46042275:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_039984	chr13:49331946-49382941:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_039985	chr13:49376966-49382941:-	0	0	0	0	0	0	0	40.324	0	0	0	0	0	0
exo_circ_039991	chr13:59969943-59974456:-	41.07	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_039996	chr13:75306312-75362607:-	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_040005	chr13:90007315-90010935:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040007	chr13:95157160-95186892:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_040011	chr13:95936923-95996135:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040012	chr13:99071509-99072508:-	0	0	0	0	0	0	0	40.324	0	0	0	0	0	0
exo_circ_040036	chr14:31304904-31315949:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_040039	chr14:34758703-34783232:-	0	0	0	0	0	0	0	40.324	0	0	0	0	0	0
exo_circ_040053	chr14:39177411-39179462:+	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040066	chr14:58364169-58365622:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040073	chr14:63963898-63967846:+	0	0	0	0	0	0	0	0	0	0	0	0	0	32.265
exo_circ_040077	chr14:65615977-65640300:+	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_040096	chr14:77427371-77428474:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040116	chr15:29708558-29711000:-	0	0	0	0	0	0	0	32.259	0	0	0	0	0	0
exo_circ_040117	chr15:30908117-30922354:+	0	35.313	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040121	chr15:30954762-30974456:-	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_040123	chr15:34890214-34890672:-	0	30.899	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040124	chr15:34918257-34948384:-	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_040133	chr15:40628069-40657151:+	41.07	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040144	chr15:43003836-43022801:-	0	0	0	0	0	0	0	0	41.079	0	0	0	0	0
exo_circ_040150	chr15:43413118-43416416:-	0	0	0	0	0	0	39.302	0	0	0	0	0	0	0
exo_circ_040163	chr15:49012647-49027480:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040165	chr15:50010844-50047464:-	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_040169	chr15:50637421-50675566:-	0	0	0	0	0	0	0	28.227	0	0	0	0	0	0
exo_circ_040173	chr15:55869578-55874008:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_040182	chr15:57437984-57442478:+	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0
exo_circ_040185	chr15:58610296-58627883:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_040194	chr15:59202325-59214720:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_040201	chr15:63537024-63559970:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040215	chr15:75470679-75479914:-	29.869	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040226	chr15:78173592-78174524:-	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_040236	chr15:89299799-89303915:+	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_040238	chr15:90433718-90456315:+	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040242	chr15:92094880-92151014:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_040253	chr16:16033108-16048303:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_040255	chr16:1744977-1747275:+	0	0	0	0	0	0	29.477	0	0	0	0	0	0	0
exo_circ_040260	chr16:19616113-19628753:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040267	chr16:24174517-24180928:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040269	chr16:27618424-27628830:+	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_040270	chr16:28111816-28125848:-	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_040280	chr16:3311648-3323013:+	37.336	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040285	chr16:4705094-4707091:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_040287	chr16:47496761-47547548:+	0	0	0	0	0	0	39.302	0	0	0	0	0	0	0
exo_circ_040295	chr16:53255599-53306397:+	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_040297	chr16:53465437-53481835:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_040302	chr16:57216106-57221415:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040313	chr16:70276485-70277154:-	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_040316	chr16:71676446-71684601:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040323	chr16:74496440-74496644:-	0	0	0	0	0	28.699	0	0	0	0	0	0	0	0
exo_circ_040324	chr16:74649131-74661451:-	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040329	chr16:81652202-81660946:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_040373	chr17:32351775-32379210:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040379	chr17:37579131-37586549:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040387	chr17:42128260-42128800:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040391	chr17:43808955-43811205:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_040392	chr17:46094559-46104539:-	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040394	chr17:47302720-47307637:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_040396	chr17:47335195-47344292:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040403	chr17:50987111-50998617:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_040412	chr17:59353214-59397339:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_040413	chr17:59681294-59682428:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040432	chr17:73379176-73384011:-	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040433	chr17:74477435-74477988:+	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_040436	chr17:75283422-75286802:-	29.869	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040445	chr17:78077184-78083166:+	0	0	0	0	0	0	0	32.259	0	0	0	0	0	0
exo_circ_040453	chr17:80730559-80791509:+	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_040465	chr18:10759481-10773629:-	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_040467	chr18:12348272-12363856:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040473	chr18:20991257-20992937:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_040476	chr18:22975152-22982393:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040485	chr18:26018018-26057742:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_040491	chr18:2747521-2763789:+	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_040493	chr18:3141938-3155088:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_040495	chr18:31864626-31867476:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040499	chr18:41970326-42033957:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040501	chr18:41993269-42058051:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040503	chr18:47841850-47896809:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_040510	chr18:54859290-54862223:+	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_040516	chr18:62106985-62154651:-	0	0	0	0	0	0	0	36.292	0	0	0	0	0	0
exo_circ_040528	chr18:77097250-77105286:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_040532	chr18:9550051-9559541:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_040550	chr19:14625491-14658550:-	0	0	0	0	0	40.178	0	0	0	0	0	0	0	0
exo_circ_040555	chr19:16862351-16863796:+	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_040557	chr19:17210714-17211774:+	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_040562	chr19:2108686-2138714:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_040568	chr19:33109716-33118041:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040575	chr19:36360434-36362238:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_040577	chr19:38917723-38918813:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040583	chr19:41888063-41888865:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040585	chr19:42292085-42292466:+	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_040590	chr19:45224777-45228266:-	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040592	chr19:46320442-46321966:+	0	0	30.237	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040598	chr19:48238291-48241063:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040606	chr19:55616903-55620678:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_040607	chr19:57961390-57964837:-	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040608	chr19:6008105-6026237:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_040611	chr20:13534021-13580981:-	0	0	0	0	0	0	39.302	0	0	0	0	0	0	0
exo_circ_040613	chr20:18142207-18162945:+	0	0	0	0	0	0	0	32.259	0	0	0	0	0	0
exo_circ_040617	chr20:18548701-18554390:+	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_040623	chr20:19654061-19693425:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040636	chr20:3575826-3576997:+	0	0	0	0	0	0	32.752	0	0	0	0	0	0	0
exo_circ_040637	chr20:35863012-35914197:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_040638	chr20:36544858-36545068:+	0	0	0	0	0	0	0	0	36.755	0	0	0	0	0
exo_circ_040639	chr20:36612244-36615374:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040642	chr20:37119697-37123799:-	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040661	chr20:47227202-47249439:-	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040670	chr20:50602071-50602644:-	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_040672	chr20:51600978-51601347:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040680	chr20:60272066-60276306:+	0	0	0	0	0	0	0	0	30.269	0	0	0	0	0
exo_circ_040689	chr21:14969188-14991099:-	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_040695	chr21:25975069-26002532:-	0	35.313	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040697	chr21:29411521-29459812:+	33.602	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040704	chr21:33799807-33814072:+	37.336	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040708	chr21:36359954-36362228:+	0	0	0	0	0	28.699	0	0	0	0	0	0	0	0
exo_circ_040717	chr21:46277526-46277717:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_040718	chr21:46346127-46349820:+	0	0	0	28.661	0	0	0	0	0	0	0	0	0	0
exo_circ_040732	chr22:31550253-31589577:+	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_040734	chr22:31676829-31688227:-	0	0	0	0	0	0	0	40.324	0	0	0	0	0	0
exo_circ_040739	chr22:36493632-36501407:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_040748	chr22:43576296-43590229:-	0	0	40.315	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040768	chrX:117909300-117920370:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040776	chrX:123665641-123697751:-	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_040788	chrX:13744414-13762444:+	0	0	0	0	0	0	36.027	0	0	0	0	0	0	0
exo_circ_040798	chrX:17029525-17103779:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040801	chrX:19965043-19966649:-	0	0	35.276	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040805	chrX:24814978-24843677:+	0	0	0	0	0	34.439	0	0	0	0	0	0	0	0
exo_circ_040823	chrX:81297790-81298051:+	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040825	chrX:9640272-9654322:+	0	0	0	0	29.692	0	0	0	0	0	0	0	0	0
exo_circ_040832	chr2:171053760-171082852:-	33.602	61.798	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_040833	chr6:36902220-36902434:+	0	0	50.394	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040834	chr14:76176622-76195972:+	0	0	0	0	0	0	0	0	21.62	0	0	0	0	0
exo_circ_040835	chr1:172038318-172131288:+	52.27	0	0	0	66.807	0	0	0	4.324	0	0	0	0	0
exo_circ_040836	chr3:47062162-47067118:-	0	0	30.237	0	0	0	0	36.292	0	0	0	0	0	0
exo_circ_040837	chr20:45848449-45848675:-	0	0	0	0	0	51.658	0	32.259	10.81	0	0	0	15.1	0
exo_circ_040838	chr1:51814034-51814813:-	0	0	0	0	0	0	0	0	21.62	0	0	0	0	0
exo_circ_040839	chr3:121467518-121468431:-	0	0	0	0	0	0	26.201	0	4.324	0	0	0	0	0
exo_circ_040840	chr4:128936654-128972397:-	0	0	0	0	0	0	0	0	15.134	0	0	0	0	0
exo_circ_040841	chr4:142305457-142405324:-	0	0	10.079	0	0	0	0	0	2.162	0	0	0	0	0
exo_circ_040843	chrX:101101057-101109998:+	0	0	0	0	0	17.219	0	0	4.324	0	0	0	0	0
exo_circ_040844	chr1:36358238-36358822:-	0	0	0	0	14.846	0	0	0	30.269	0	0	0	0	0
exo_circ_040845	chr2:171028338-171050174:-	0	0	0	0	0	0	3.275	0	19.458	0	0	0	0	0
exo_circ_040846	chr7:105638352-105665288:-	0	0	0	0	0	0	0	0	51.889	0	0	0	0	0
exo_circ_040847	chr7:139596716-139614493:-	0	0	0	0	0	0	0	0	47.565	0	0	0	0	0
exo_circ_040848	chr7:64521063-64522500:-	14.934	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040850	chr9:120477349-120491477:-	0	0	0	0	0	0	0	0	19.458	0	0	0	0	0
exo_circ_040851	chr13:91693186-91693881:+	0	0	0	0	37.115	0	0	0	4.324	0	0	0	0	0
exo_circ_040852	chr14:59291216-59300015:+	0	0	0	0	0	0	0	92.746	21.62	0	0	0	0	0
exo_circ_040853	chr17:63798037-63806654:+	0	0	0	85.982	7.423	0	0	8.065	0	0	0	0	0	0
exo_circ_040856	chr1:235686948-235693486:-	0	0	0	38.214	0	0	0	0	0	0	0	0	0	0
exo_circ_040858	chr2:33110581-33188851:+	14.934	0	10.079	0	0	0	0	0	2.162	0	0	0	0	0
exo_circ_040862	chr6:154773988-154810208:+	0	0	0	0	0	0	19.651	0	0	0	0	0	0	0
exo_circ_040863	chr6:75659261-75666941:+	0	0	0	0	0	0	0	12.097	15.134	0	0	0	0	0
exo_circ_040864	chr6:85517755-85528362:-	0	0	0	0	37.115	0	0	0	0	0	0	0	0	0
exo_circ_040865	chr7:6139091-6145656:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_040866	chr8:130089766-130092143:-	0	0	0	9.554	0	0	0	0	0	0	0	0	0	0
exo_circ_040867	chr10:50508633-50590247:-	0	0	0	0	7.423	0	0	0	0	0	0	0	0	0
exo_circ_040868	chr11:68171014-68190152:-	0	0	0	0	0	0	0	0	21.62	0	0	0	0	0
exo_circ_040870	chr14:103571622-103587364:+	0	0	0	0	0	0	0	8.065	0	0	0	0	0	0
exo_circ_040871	chr16:81701659-81705604:+	0	0	60.473	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040872	chr17:21006895-21012935:-	0	0	0	19.107	0	0	0	0	8.648	0	0	0	0	0
exo_circ_040875	chr19:4497957-4498915:+	0	0	0	0	0	45.918	0	0	0	0	0	0	0	0
exo_circ_040876	chr20:35801490-35858381:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_040877	chr22:40868998-40882177:+	0	0	0	0	0	34.439	0	0	10.81	0	0	0	0	0
exo_circ_040878	chrX:81276983-81278411:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040879	chr1:45655189-45659142:-	0	0	0	0	0	0	0	0	19.458	0	0	0	0	0
exo_circ_040880	chr1:47272075-47282459:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_040881	chr2:38729555-38733631:+	0	0	0	38.214	0	0	0	0	12.972	0	0	0	0	0
exo_circ_040883	chr3:171188701-171228221:-	0	0	0	0	66.807	0	0	0	10.81	0	0	0	0	0
exo_circ_040884	chr3:53288064-53292827:-	0	0	0	0	51.961	0	0	0	10.81	0	0	0	0	0
exo_circ_040885	chr4:147946616-148023413:+	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040886	chr4:150435588-150487834:-	0	0	0	0	0	0	0	0	38.917	0	0	0	0	0
exo_circ_040888	chr6:6151812-6174867:-	0	0	0	0	0	0	9.826	0	0	0	0	0	0	0
exo_circ_040889	chr7:11040671-11111467:+	0	0	0	0	0	0	0	116.941	0	0	0	0	0	0
exo_circ_040890	chr8:690897-716007:-	0	0	0	0	0	0	0	0	32.431	0	0	0	0	0
exo_circ_040895	chr11:65436537-65444059:+	0	0	0	0	0	0	0	0	49.727	0	0	0	0	0
exo_circ_040897	chr12:20621295-20639957:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_040898	chr12:26681873-26695650:-	0	22.071	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040901	chr16:28487455-28489386:-	0	0	35.276	0	0	28.699	6.55	0	0	0	0	0	0	0
exo_circ_040903	chr17:39490556-39494694:+	0	0	0	0	0	0	0	0	25.944	0	0	0	0	0
exo_circ_040904	chr18:3079178-3079342:-	0	17.656	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040905	chr19:10904950-10909207:+	0	0	0	0	22.269	0	0	0	4.324	0	0	0	0	0
exo_circ_040906	chrX:134804100-134814849:+	0	0	0	9.554	0	0	0	0	0	0	0	0	0	0
exo_circ_040907	chrX:155506897-155545277:-	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_040909	chr1:12188795-12193098:+	0	4.414	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040911	chr1:155676547-155680456:-	0	0	0	0	0	0	19.651	0	2.162	0	0	0	0	0
exo_circ_040914	chr1:62618705-62625401:-	0	0	0	0	0	0	0	48.389	15.134	0	0	0	0	0
exo_circ_040915	chr1:75739979-75745914:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_040917	chr2:178582571-178583648:+	0	0	0	0	0	0	0	0	2.162	0	0	0	0	0
exo_circ_040918	chr2:33130912-33134960:+	0	0	0	0	0	0	42.577	0	0	0	0	0	0	0
exo_circ_040919	chr2:66454708-66464220:+	0	0	0	0	0	0	0	40.324	8.648	0	0	0	0	0
exo_circ_040920	chr3:121460049-121468431:-	0	0	15.118	0	0	0	0	0	10.81	0	0	0	0	0
exo_circ_040922	chr3:170113359-170117476:-	0	0	0	0	22.269	0	0	0	0	0	0	0	0	0
exo_circ_040927	chr4:101895304-101918189:+	0	0	0	0	0	0	0	0	10.81	0	0	0	0	0
exo_circ_040929	chr6:138941334-138947913:-	0	0	0	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040930	chr6:144513908-144516948:+	0	0	0	0	0	17.219	0	0	0	0	0	0	0	0
exo_circ_040931	chr6:149601593-149604782:-	0	0	0	0	37.115	0	0	0	4.324	0	0	0	0	0
exo_circ_040933	chr6:42810305-42830172:+	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040935	chr6:7410385-7411451:+	0	0	0	0	0	0	0	0	45.403	0	0	0	0	10.755
exo_circ_040937	chr7:77349350-77377390:-	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040938	chr8:67217781-67219560:-	0	0	0	0	0	0	0	0	17.296	0	0	0	0	0
exo_circ_040939	chr9:20360741-20365744:-	0	0	25.197	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040941	chr10:103900061-103910622:-	0	0	0	0	0	0	19.651	0	17.296	0	0	0	0	0
exo_circ_040943	chr10:121898840-121911151:-	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_040944	chr10:80507227-80509471:+	0	0	0	0	0	5.74	0	0	0	0	0	0	0	0
exo_circ_040945	chr11:128768117-128787510:+	0	0	0	0	0	0	0	0	15.134	0	0	0	0	0
exo_circ_040946	chr11:129093620-129127305:-	0	0	0	0	0	0	0	0	6.486	0	0	0	0	0
exo_circ_040947	chr11:4055525-4074679:+	0	0	20.158	19.107	0	0	0	0	15.134	0	0	0	0	0
exo_circ_040948	chr11:46493607-46508370:-	0	0	0	0	29.692	0	0	0	17.296	0	0	0	0	0
exo_circ_040949	chr13:51383328-51389444:-	0	0	0	0	0	0	45.853	0	0	0	0	0	0	0
exo_circ_040950	chr14:45008912-45027474:+	0	0	0	0	0	0	68.779	0	10.81	0	0	0	0	0
exo_circ_040951	chr14:92070934-92083258:-	0	0	55.434	0	0	0	0	0	0	0	0	0	0	0
exo_circ_040953	chr16:88885045-88901656:-	0	0	0	95.536	0	0	0	0	0	0	0	0	0	0
exo_circ_040954	chr17:29451454-29495727:+	0	0	0	0	0	0	0	0	12.972	0	0	0	0	0
exo_circ_040955	chr17:29451457-29534300:+	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040956	chr17:47283353-47284695:+	0	0	30.237	0	0	0	0	0	28.106	0	0	0	0	0
exo_circ_040958	chr17:67444215-67459792:+	0	0	0	0	0	0	0	0	34.593	0	0	0	0	0
exo_circ_040960	chr18:50924097-50940386:+	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040961	chr18:79176812-79214038:+	0	0	0	0	0	0	0	0	25.944	0	0	0	0	0
exo_circ_040963	chr19:11120091-11123344:+	0	0	0	0	0	22.959	0	0	0	0	0	0	0	0
exo_circ_040964	chr19:45842249-45844200:-	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_040965	chr21:15043254-15043574:-	0	0	0	0	0	11.48	0	0	17.296	0	0	0	0	0
exo_circ_040966	chr21:36338778-36345031:+	0	0	0	0	0	0	0	24.195	0	0	0	0	0	0
exo_circ_040967	chr1:112591524-112598086:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040968	chr1:117906505-117918736:-	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_040969	chr1:155725381-155727738:+	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_040971	chr1:20886200-20886371:-	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_040972	chr1:20997600-21050994:-	0	0	0	66.875	0	0	0	0	15.134	0	0	0	0	0
exo_circ_040975	chr1:223804173-223810513:-	0	0	0	0	0	0	0	0	8.648	0	0	0	0	0
exo_circ_040976	chr1:235787199-235801097:-	0	0	0	0	0	0	78.604	0	30.269	0	0	0	0	0
exo_circ_040978	chr1:51836130-51871686:-	0	0	0	0	0	0	0	0	4.324	0	0	0	0	0
exo_circ_040979	chr1:61383236-61406727:+	0	0	0	0	0	0	0	16.13	0	0	0	0	0	0
