exo_circ_ID	CircRNA	CRC1	CRC2	CRC3	CRC4	CRC5	CRC6	CRC7	CRC8	CRC9	CRC10	CRC11	CRC12
exo_circ_037052	chr4:26386352-26415640:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037054	chr4:26919503-27009002:+	0	0	0	0	0	0	0	0	26.857	0	0	0
exo_circ_037060	chr4:52604500-52628163:-	0	0	14.513	0	0	0	0	0	0	0	0	0
exo_circ_037067	chr4:77066248-77066405:-	0	0	0	0	0	0	0	0	71.618	0	0	0
exo_circ_037072	chr4:82939538-82979006:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037083	chr5:128171666-128178689:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037089	chr5:136160855-136163391:+	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037095	chr5:146233449-146237432:+	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037103	chr5:179577074-179591741:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037117	chr5:62345771-62350120:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037120	chr5:67054403-67145379:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037123	chr5:75707736-75712665:-	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_037125	chr5:79290120-79306461:+	0	0	0	0	0	0	0	0	0	72.338	0	0
exo_circ_037127	chr5:80472760-80474830:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037128	chr5:81007787-81042983:+	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037134	chr5:88760426-88761125:-	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037137	chr5:97013647-97029042:+	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037138	chr6:100798712-100848707:-	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037140	chr6:111337744-111355850:+	0	0	0	0	0	0	46.693	0	0	0	0	0
exo_circ_037143	chr6:125874888-125878370:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037145	chr6:13632369-13637955:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037149	chr6:144820881-144840832:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037158	chr6:17632649-17646154:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037160	chr6:22051477-22056690:+	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_037166	chr6:36083030-36096066:+	0	0	0	52.818	0	0	0	0	0	0	0	0
exo_circ_037171	chr6:43546570-43553503:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037173	chr6:43560177-43573601:-	0	0	0	0	0	0	15.564	0	0	0	0	0
exo_circ_037174	chr6:44392666-44393573:+	0	0	0	0	0	0	0	0	8.952	0	0	0
exo_circ_037175	chr6:45003652-45091394:-	0	0	29.026	0	0	0	0	0	0	48.225	0	0
exo_circ_037176	chr6:57134743-57150862:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037178	chr6:69780493-69790472:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037181	chr6:84169327-84186623:-	0	0	0	0	0	0	0	0	44.761	0	0	0
exo_circ_037187	chr7:100075134-100075630:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037189	chr7:102306720-102308906:+	0	0	0	0	0	0	0	0	0	0	35.096	0
exo_circ_037191	chr7:102832839-102884312:-	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037200	chr7:130561032-130564393:-	0	0	0	0	0	0	0	0	0	0	70.192	0
exo_circ_037207	chr7:135950598-135977102:-	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037220	chr7:18648465-18648683:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037221	chr7:2364371-2364529:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037225	chr7:27895219-27898749:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037227	chr7:30323641-30355833:+	0	0	0	0	0	0	0	0	0	0	0	16.208
exo_circ_037232	chr7:5716822-5721172:-	0	0	0	0	0	0	0	0	26.857	0	0	0
exo_circ_037235	chr7:6054545-6054704:-	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037236	chr7:66941847-66942024:+	0	0	0	0	0	0	0	0	0	0	35.096	0
exo_circ_037238	chr7:75061206-75070769:-	0	0	0	0	0	0	0	0	0	0	0	48.625
exo_circ_037243	chr7:92501506-92507126:-	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037248	chr8:109271004-109281172:-	0	58.082	0	0	0	0	0	0	0	0	0	0
exo_circ_037254	chr8:132610165-132638107:-	0	19.361	0	0	0	0	0	0	0	0	0	0
exo_circ_037257	chr8:139885878-139910300:-	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_037260	chr8:144263980-144264142:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037262	chr8:19361202-19373660:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037266	chr8:25332250-25345611:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037273	chr8:42997549-43018494:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037274	chr8:47836337-47839249:-	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_037276	chr8:47929091-47934090:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037278	chr8:55743480-55756411:-	0	0	0	0	0	0	0	0	0	0	0	16.208
exo_circ_037279	chr8:61637946-61653660:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037288	chr8:99502835-99507203:+	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_037297	chr9:120437294-120443742:-	0	0	0	0	0	0	0	0	0	24.113	0	0
exo_circ_037303	chr9:124889142-124890478:-	0	0	0	0	0	0	0	0	0	0	0	16.208
exo_circ_037304	chr9:125020672-125028478:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037305	chr9:125298889-125323923:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037306	chr9:126386561-126421948:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037307	chr9:128460549-128461010:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037309	chr9:128982548-128983550:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037311	chr9:132989741-132989907:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037312	chr9:137096236-137097937:+	0	0	0	0	0	0	0	0	26.857	0	0	0
exo_circ_037313	chr9:17143287-17236588:+	0	0	0	0	0	0	15.564	0	0	0	0	0
exo_circ_037317	chr9:3381921-3395596:-	0	0	0	52.818	0	0	0	0	0	0	0	0
exo_circ_037328	chr9:77353408-77382087:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037331	chr9:85672549-85712566:-	0	0	43.539	0	0	0	0	0	0	0	0	0
exo_circ_037332	chr9:86301275-86322475:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037336	chr9:93476255-93497599:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037338	chr9:95907077-95928864:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037340	chr10:101521638-101536653:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_037343	chr10:109891721-109915099:-	0	0	43.539	0	0	0	0	0	0	0	0	0
exo_circ_037346	chr10:11257737-11288552:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037356	chr10:127018709-127043164:+	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_037367	chr10:28614566-28617784:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037370	chr10:34694268-34696419:-	0	0	0	0	0	0	0	0	26.857	0	0	0
exo_circ_037377	chr10:68337198-68338642:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037379	chr10:68381231-68386128:-	21.097	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037380	chr10:68416664-68430660:-	21.097	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037382	chr10:73471467-73479517:-	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_037388	chr10:95823236-95864861:+	0	0	0	0	41.312	0	0	0	0	0	0	0
exo_circ_037391	chr11:108301647-108310315:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037392	chr11:108332761-108347365:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037395	chr11:120457117-120465362:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037401	chr11:16095995-16111923:-	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_037404	chr11:18281949-18288013:-	0	0	0	0	0	0	62.258	0	0	0	0	0
exo_circ_037411	chr11:45945839-45953621:-	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037412	chr11:46508190-46508370:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037414	chr11:47422573-47422973:-	63.292	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037419	chr11:65967470-65967821:+	21.097	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037421	chr11:67121233-67207688:+	0	0	0	0	0	0	0	0	0	0	35.096	0
exo_circ_037425	chr11:68567013-68603492:+	0	0	43.539	0	0	0	0	0	0	0	0	0
exo_circ_037428	chr11:85280533-85285365:-	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_037431	chr11:93721953-93723289:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037448	chr12:110128949-110136860:+	0	19.361	0	0	0	0	0	0	0	0	0	0
exo_circ_037449	chr12:110487860-110490171:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037461	chr12:132735405-132755133:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037464	chr12:14540763-14553412:-	0	0	0	0	0	0	0	27.621	0	0	0	0
exo_circ_037469	chr12:27380246-27385560:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037471	chr12:32749936-32754085:-	0	0	14.513	0	0	0	0	0	0	0	0	0
exo_circ_037472	chr12:39573715-39579619:-	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037473	chr12:42172139-42210680:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037478	chr12:51067672-51067969:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037482	chr12:62493914-62499048:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037483	chr12:62498918-62508480:+	0	0	43.539	0	0	0	0	0	0	0	0	0
exo_circ_037489	chr12:76797433-76816019:+	0	0	0	0	0	0	0	0	0	0	70.192	0
exo_circ_037495	chr12:92811278-92853025:-	0	0	0	0	0	0	0	0	0	0	35.096	0
exo_circ_037502	chr13:113992484-113996739:-	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037505	chr13:20821703-20843886:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037506	chr13:21045684-21046446:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037510	chr13:32326100-32326613:+	0	0	0	0	0	0	0	0	71.618	0	0	0
exo_circ_037511	chr13:32648753-32678929:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037519	chr13:47298528-47351201:-	0	0	0	0	0	0	0	0	0	0	70.192	0
exo_circ_037527	chr13:77211166-77212160:-	42.195	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037532	chr13:95161188-95163216:-	0	0	0	0	0	0	62.258	0	0	0	0	0
exo_circ_037538	chr14:102002536-102002965:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037540	chr14:29624151-29636494:-	0	0	29.026	0	0	0	0	0	0	48.225	0	0
exo_circ_037544	chr14:39048651-39067296:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037553	chr14:50792711-50806818:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037554	chr14:58498782-58512627:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037561	chr14:63982629-63986617:+	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037577	chr14:92716135-92717461:-	0	0	0	0	0	0	0	0	0	0	52.644	0
exo_circ_037585	chr15:41438320-41457876:+	0	0	0	0	0	0	0	0	0	24.113	0	0
exo_circ_037586	chr15:41452900-41471349:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_037590	chr15:43048391-43056442:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037595	chr15:49281986-49292537:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037597	chr15:49987390-50074185:-	0	0	0	0	0	0	0	55.242	0	24.113	0	0
exo_circ_037601	chr15:52605132-52613857:-	0	0	0	0	0	0	0	0	0	0	0	48.625
exo_circ_037606	chr15:57633612-57639545:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037610	chr15:64300318-64300723:-	0	0	0	0	0	0	0	0	26.857	0	0	0
exo_circ_037612	chr15:65164028-65166785:-	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037616	chr15:74854020-74854649:-	0	0	0	0	0	0	62.258	0	0	0	0	0
exo_circ_037618	chr15:77252366-77255423:-	0	0	0	0	0	0	0	0	8.952	0	0	0
exo_circ_037622	chr15:84637346-84638477:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037624	chr15:89312903-89314707:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037627	chr16:1392890-1394215:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037644	chr16:53932883-53934109:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037647	chr16:67066681-67082308:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037653	chr16:71749893-71750332:-	0	0	0	0	0	0	62.258	0	0	0	0	0
exo_circ_037654	chr16:80633018-80685129:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037657	chr16:81938800-81940059:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037660	chr16:8919030-8921295:-	0	0	0	0	0	0	0	27.621	0	0	0	0
exo_circ_037663	chr17:16034764-16048988:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037664	chr17:16108785-16126206:-	0	0	0	0	0	0	31.129	0	26.857	0	0	0
exo_circ_037672	chr17:28122602-28132809:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037674	chr17:29522279-29530619:+	0	0	0	0	0	0	0	0	71.618	0	0	0
exo_circ_037676	chr17:30860432-30869646:+	63.292	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037680	chr17:37465430-37467525:+	0	0	0	0	0	0	0	0	0	0	70.192	0
exo_circ_037686	chr17:43504643-43508520:+	0	0	29.026	0	0	0	0	0	0	48.225	0	0
exo_circ_037687	chr17:47402131-47430196:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037690	chr17:50979745-50990668:-	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037695	chr17:59047682-59049393:-	0	0	14.513	0	0	0	0	0	0	0	0	0
exo_circ_037701	chr17:59764970-59817773:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037706	chr17:67875555-67886316:+	0	0	29.026	35.212	0	0	0	0	0	0	0	0
exo_circ_037714	chr18:21020150-21042709:-	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037722	chr18:54854602-54862170:+	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037727	chr18:62348112-62349937:+	0	0	0	0	0	0	0	0	0	0	52.644	0
exo_circ_037732	chr18:79176812-79253541:+	0	0	0	0	0	0	0	0	44.761	0	0	0
exo_circ_037733	chr18:79433578-79461366:+	0	0	0	0	0	0	0	0	0	0	52.644	0
exo_circ_037735	chr18:9182381-9235909:+	42.195	0	0	0	0	0	0	0	0	0	0	0
exo_circ_037737	chr18:9553321-9577191:-	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037740	chr19:10559358-10562837:-	0	0	0	35.212	0	0	0	0	0	0	0	0
exo_circ_037751	chr19:34430575-34467014:+	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037752	chr19:37583970-37586745:-	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037766	chr20:17956932-17961326:-	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_037774	chr20:35044504-35044712:-	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037777	chr20:39001729-39006356:+	0	0	0	0	0	0	0	0	0	0	0	16.208
exo_circ_037778	chr20:41076170-41081240:+	0	0	0	0	0	0	0	0	53.713	0	0	0
exo_circ_037782	chr20:47224316-47227281:-	0	0	0	0	0	0	0	0	71.618	0	0	0
exo_circ_037794	chr21:25954589-26002532:-	0	0	58.053	0	0	0	0	0	0	0	0	0
exo_circ_037798	chr21:33774728-33782133:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037799	chr21:34829851-34834601:-	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_037809	chr22:29286922-29287134:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037813	chr22:31876156-31879752:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037822	chrX:110053280-110067396:+	0	0	0	0	0	0	0	55.242	0	0	0	0
exo_circ_037830	chrX:132382177-132392334:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037837	chrX:50602632-50608184:-	0	0	0	0	0	0	0	0	0	48.225	0	0
exo_circ_037841	chrX:75060222-75076654:-	0	0	0	0	0	0	0	0	17.904	0	0	0
exo_circ_037845	chrY:12912962-12913853:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037849	chr1:100007033-100050004:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037852	chr1:100424221-100455492:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_037857	chr1:10408070-10417509:+	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_037860	chr1:108929700-108929975:+	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_037862	chr1:109627773-109629490:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037874	chr1:113837105-113837811:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037882	chr1:12308430-12308641:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037888	chr1:145906321-145907465:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037889	chr1:147208851-147225066:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037892	chr1:150440922-150457570:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037893	chr1:150817081-150818030:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037895	chr1:151090405-151093386:+	0	0	0	0	0	0	0	0	0	0	0	32.416
exo_circ_037904	chr1:154234590-154249437:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037905	chr1:154550628-154551004:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037914	chr1:158425932-158435255:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037915	chr1:15916127-15919051:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037927	chr1:167893852-167899628:-	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_037942	chr1:173624786-173647013:-	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_037945	chr1:1789052-1793311:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037950	chr1:184694043-184694256:-	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_037951	chr1:184717539-184719245:-	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_037964	chr1:19100375-19100573:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_037973	chr1:201988903-201997554:+	0	0	0	0	0	0	0	0	0	0	0	32.416
exo_circ_037989	chr1:20941490-20941697:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_037997	chr1:21235849-21258839:-	0	0	0	0	41.312	0	0	0	0	0	0	0
exo_circ_038000	chr1:21689973-21701602:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038020	chr1:229288728-229304000:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038028	chr1:235454155-235457251:-	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_038033	chr1:23816674-23817583:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038037	chr1:243741957-243805853:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038044	chr1:25982363-25984528:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038047	chr1:27876587-27880054:+	0	0	0	0	41.312	0	0	0	0	0	0	0
exo_circ_038058	chr1:32192310-32195006:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038069	chr1:35187972-35189382:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038070	chr1:35393594-35396670:+	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_038074	chr1:37575594-37592806:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038075	chr1:37587310-37587495:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038078	chr1:3823173-3823562:-	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_038080	chr1:39310830-39327353:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038114	chr1:62558988-62619993:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038119	chr1:65344694-65345723:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038134	chr1:8465924-8495162:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038138	chr1:88920841-88955225:-	0	0	0	35.212	0	0	0	0	0	0	0	0
exo_circ_038148	chr1:93546841-93551105:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038159	chr2:105088983-105093638:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038164	chr2:108468979-108475850:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038167	chr2:112098594-112116203:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038177	chr2:127986784-127989866:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038180	chr2:130358866-130359492:+	0	0	0	35.212	0	0	0	0	0	0	0	0
exo_circ_038182	chr2:131082576-131089336:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038191	chr2:138101132-138102700:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038198	chr2:143624132-143706587:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038201	chr2:148779983-148781780:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038208	chr2:15238467-15238686:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038213	chr2:159248371-159257864:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038222	chr2:167218165-167241910:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038223	chr2:167239854-167240736:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038224	chr2:168035471-168040623:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038226	chr2:169872235-169933008:+	0	0	0	0	41.312	0	0	0	0	0	0	0
exo_circ_038229	chr2:169949884-170015366:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038245	chr2:182976892-183023916:-	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038249	chr2:189458752-189459424:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038265	chr2:208335305-208348023:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038268	chr2:216116658-216119165:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038269	chr2:216996149-217001105:+	0	0	0	35.212	0	0	0	0	0	0	0	0
exo_circ_038273	chr2:218391197-218391495:+	0	0	0	35.212	0	0	0	0	0	0	0	0
exo_circ_038278	chr2:218534608-218547091:-	0	0	0	0	0	37.416	0	0	0	0	0	0
exo_circ_038279	chr2:218546220-218549909:-	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_038290	chr2:230498460-230506445:+	0	0	0	35.212	0	0	0	0	0	0	0	0
exo_circ_038292	chr2:231077033-231080314:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038305	chr2:24563903-24644122:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038308	chr2:26284116-26285571:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038351	chr2:43899218-43918398:-	0	0	0	0	41.312	0	0	0	0	0	0	0
exo_circ_038353	chr2:44490785-44499650:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038356	chr2:47809157-47823360:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038368	chr2:55349517-55419140:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038373	chr2:61092463-61118116:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038380	chr2:61498864-61533903:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038389	chr2:66464108-66496366:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038390	chr2:68502730-68545312:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038395	chr2:69514470-69514749:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038408	chr2:8855668-8855860:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038412	chr2:9376907-9379059:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038419	chr2:96274989-96286484:-	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_038429	chr3:100283606-100299331:+	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_038433	chr3:101337508-101341779:-	0	38.721	0	0	0	0	0	0	0	0	0	0
exo_circ_038446	chr3:112217441-112240006:-	0	0	0	0	41.312	0	0	0	0	0	0	0
exo_circ_038456	chr3:121498476-121498670:-	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038465	chr3:124697592-124700033:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038472	chr3:128082482-128087808:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038489	chr3:138258954-138290639:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038494	chr3:142365046-142384685:-	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038531	chr3:168512671-168519640:+	0	0	29.026	0	0	0	0	0	0	0	0	0
exo_circ_038538	chr3:172362725-172381034:+	0	0	0	0	0	37.416	0	0	0	0	0	0
exo_circ_038553	chr3:184315762-184316218:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038554	chr3:184824544-184826231:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038555	chr3:184849070-184930568:+	0	0	0	35.212	0	0	0	0	0	0	0	0
exo_circ_038556	chr3:184886109-184915474:+	0	0	0	0	0	0	31.129	0	0	0	0	0
exo_circ_038570	chr3:198003014-198024788:+	0	0	0	0	0	0	0	0	35.809	0	0	0
exo_circ_038574	chr3:25604759-25612709:-	0	0	0	0	0	0	0	0	35.809	0	0	0
