exo_circ_ID	CircRNA	CHD1	CHD2	CHD3	CHD4	CHD5	CHD6
exo_circ_018778	chr17:63578469-63579943:+	0	0	0	0	479.935	0
exo_circ_018787	chr20:50942030-50955285:-	0	0	0	193.431	0	0
exo_circ_018807	chr1:236859832-236863554:+	0	0	0	0	9.999	0
exo_circ_018813	chr2:144141881-144235737:-	0	0	0	0	0	42.024
exo_circ_018814	chr2:158620989-158621421:+	0	0	192.307	0	0	0
exo_circ_018815	chr2:169530586-169544835:-	0	0	57.692	0	0	0
exo_circ_018817	chr2:172495374-172496226:-	0	0	0	0	159.978	0
exo_circ_018832	chr3:114018677-114046732:-	0	0	201.922	0	0	0
exo_circ_018834	chr3:172251259-172298787:+	284.626	0	0	0	0	0
exo_circ_018853	chr5:71509464-71512428:+	0	0	76.923	0	0	0
exo_circ_018865	chr7:99388038-99388261:+	0	0	144.23	0	0	0
exo_circ_018866	chr8:102838743-102843747:-	0	0	0	0	399.946	0
exo_circ_018870	chr8:27525361-27536855:+	0	0	230.768	0	0	0
exo_circ_018898	chr11:61415665-61416519:-	0	0	307.691	0	0	0
exo_circ_018899	chr11:83206057-83211430:+	0	0	249.999	0	0	0
exo_circ_018941	chr19:18938352-18939049:-	0	0	19.231	0	0	0
exo_circ_018950	chr22:32478980-32493281:+	0	0	249.999	0	0	0
exo_circ_018953	chrX:63665885-63678572:-	0	0	0	0	389.947	0
exo_circ_018986	chr2:37198493-37201726:+	0	0	298.075	0	0	0
exo_circ_019006	chr4:39837477-39838208:-	0	0	0	0	199.973	0
exo_circ_019018	chr5:177280564-177283928:+	0	0	0	0	189.974	0
exo_circ_019022	chr5:55267137-55267822:-	0	0	249.999	0	0	0
exo_circ_019023	chr5:55652528-55656774:-	0	0	144.23	0	0	0
exo_circ_019043	chr7:128335542-128337202:-	0	0	0	0	339.954	0
exo_circ_019051	chr9:121088295-121090405:+	209.284	0	0	0	0	0
exo_circ_019070	chr11:61329362-61330074:-	0	0	0	0	99.987	0
exo_circ_019097	chr13:50927406-50930759:+	0	0	355.768	0	0	0
exo_circ_019101	chr14:30598482-30602131:+	0	0	230.768	0	0	0
exo_circ_019107	chr14:59505188-59521676:-	452.053	0	0	0	0	0
exo_circ_019133	chr18:62211152-62232427:+	150.684	0	0	0	0	0
exo_circ_019152	chrX:16698922-16702941:-	0	0	0	0	89.988	0
exo_circ_019211	chr3:15414020-15415942:-	0	0	0	0	279.962	0
exo_circ_019212	chr3:170128683-170136665:-	0	0	0	0	169.977	0
exo_circ_019219	chr3:43340286-43343478:+	0	0	0	0	139.981	0
exo_circ_019237	chr4:87170078-87176868:-	0	0	0	0	49.993	0
exo_circ_019262	chr8:140572811-140605914:-	0	0	0	185.371	0	0
exo_circ_019268	chr8:9007969-9020464:+	0	0	0	0	319.957	0
exo_circ_019276	chr9:89393561-89403016:-	0	0	0	0	269.964	0
exo_circ_019277	chr9:95897848-95928864:+	0	0	0	193.431	0	0
exo_circ_019283	chr10:24527935-24536893:+	0	0	0	0	259.965	0
exo_circ_019302	chr12:112200637-112204623:-	0	0	0	0	209.972	0
exo_circ_019319	chr13:52417991-52426066:-	0	0	0	0	159.978	0
exo_circ_019350	chr16:89895989-89900794:+	0	0	57.692	0	0	0
exo_circ_019359	chr18:79433578-79451816:+	0	0	76.923	0	0	0
exo_circ_019369	chr22:20564449-20568631:+	351.597	0	0	0	0	0
exo_circ_019370	chr22:20870336-20870533:+	0	0	365.383	0	0	0
exo_circ_019376	chrX:53595186-53607699:-	0	0	355.768	0	0	0
exo_circ_019408	chr1:63411925-63428801:+	0	0	182.691	0	0	0
exo_circ_019522	chr7:80662972-80674147:+	0	0	0	0	49.993	0
exo_circ_019529	chr8:38946123-38950990:+	0	0	0	0	279.962	0
exo_circ_019540	chr9:136446854-136448161:-	0	0	0	0	259.965	0
exo_circ_019541	chr9:15433551-15447244:+	0	0	0	0	119.984	0
exo_circ_019571	chr10:94030682-94032252:+	0	0	115.384	0	0	0
exo_circ_019573	chr11:10478525-10482225:+	0	0	0	0	39.995	0
exo_circ_019577	chr11:113840597-113841768:-	0	0	0	0	99.987	0
exo_circ_019592	chr12:32581959-32598586:+	0	0	269.229	0	0	0
exo_circ_019594	chr12:333486-334422:-	0	0	0	0	249.966	0
exo_circ_019618	chr15:41668827-41699159:+	0	0	0	145.073	0	0
exo_circ_019627	chr15:85521427-85543955:+	0	0	0	0	239.968	0
exo_circ_019638	chr16:56407963-56409588:-	0	0	0	0	239.968	0
exo_circ_019641	chr16:87726764-87730644:-	0	0	0	0	19.997	0
exo_circ_019674	chr20:49874704-49878063:+	0	0	96.153	0	0	0
exo_circ_019702	chr1:19183810-19185286:-	0	0	0	0	259.965	0
exo_circ_019715	chr1:36004340-36009594:+	0	0	0	0	99.987	0
exo_circ_019767	chr3:129585951-129586719:-	0	0	0	0	149.98	0
exo_circ_019786	chr3:33396161-33425741:-	0	0	240.383	0	0	0
exo_circ_019833	chr5:55645788-55664863:-	0	0	38.461	0	0	0
exo_circ_019870	chr8:130112093-130118675:-	0	0	0	0	109.985	0
exo_circ_019881	chr9:111574733-111586165:-	0	0	0	0	139.981	0
exo_circ_019882	chr9:112062936-112080165:-	0	0	153.845	0	0	0
exo_circ_019965	chr14:103675551-103677523:+	0	0	269.229	0	0	0
exo_circ_019974	chr14:71026116-71036157:+	0	0	134.615	0	0	0
exo_circ_019975	chr14:91461380-91462877:-	0	0	0	0	329.955	0
exo_circ_019995	chr16:8746000-8750539:+	0	0	163.461	0	0	0
exo_circ_019996	chr16:879569-881505:-	259.512	0	0	0	39.995	0
exo_circ_020005	chr17:37440504-37444768:+	0	0	153.845	0	0	0
exo_circ_020006	chr17:37632112-37633418:-	0	0	0	0	9.999	0
exo_circ_020020	chr18:2890560-2896022:+	0	0	0	0	159.978	0
exo_circ_020023	chr18:9211583-9239556:+	0	0	201.922	0	0	0
exo_circ_020040	chr21:39247700-39250889:-	0	0	0	0	229.969	0
exo_circ_020092	chr1:66946149-66970959:+	0	0	0	0	239.968	0
exo_circ_020128	chr2:99412730-99418947:-	0	0	192.307	0	0	0
exo_circ_020152	chr3:47870812-47877523:-	0	0	0	0	79.989	0
exo_circ_020154	chr3:52658198-52679726:-	0	0	0	0	189.974	0
exo_circ_020158	chr3:71015548-71112637:-	0	0	124.999	0	0	0
exo_circ_020164	chr4:122192228-122207638:+	117.199	0	0	0	0	0
exo_circ_020199	chr5:34938857-34950342:+	0	0	0	0	159.978	0
exo_circ_020260	chr7:98964628-98971945:+	0	0	96.153	0	0	0
exo_circ_020275	chr8:17965750-17993619:+	0	0	0	0	179.976	0
exo_circ_020280	chr8:42973288-42974194:+	0	0	0	0	219.97	0
exo_circ_020297	chr9:112058427-112080165:-	0	0	211.537	0	0	0
exo_circ_020413	chr14:60796216-60812127:+	0	0	0	217.609	0	0
exo_circ_020420	chr14:75030542-75042477:-	0	0	0	0	199.973	0
exo_circ_020457	chr16:28981049-28983415:-	0	247.364	0	0	0	0
exo_circ_020463	chr16:69136695-69143389:+	0	0	0	0	139.981	0
exo_circ_020492	chr17:78064721-78075278:+	0	0	0	0	239.968	0
exo_circ_020606	chr1:236168705-236183906:+	0	0	0	0	129.982	0
exo_circ_020632	chr1:9069177-9069594:-	0	0	105.769	0	0	0
exo_circ_020647	chr2:127329920-127339050:-	0	0	115.384	0	0	0
exo_circ_020684	chr2:23884764-23895970:-	0	0	0	0	149.98	0
exo_circ_020819	chr5:137658130-137698408:-	0	0	0	0	159.978	0
exo_circ_020852	chr5:94953218-95017484:-	0	0	0	0	139.981	0
exo_circ_020873	chr6:34288739-34293535:-	0	0	0	0	179.976	0
exo_circ_020901	chr7:30524366-30551479:-	0	0	38.461	0	0	0
exo_circ_020917	chr7:95977513-95996073:+	0	0	0	161.192	0	0
exo_circ_020939	chr8:47701720-47702015:+	0	0	0	0	99.987	0
exo_circ_020947	chr8:73603725-73688813:-	0	0	0	0	139.981	0
exo_circ_021014	chr10:67908045-67909442:+	0	0	0	0	159.978	0
exo_circ_021122	chr13:59911734-59983887:-	0	0	124.999	0	0	0
exo_circ_021191	chr16:11763477-11775013:-	0	0	0	0	19.997	0
exo_circ_021298	chr20:447888-459545:-	0	0	0	0	149.98	0
exo_circ_021468	chr1:28038838-28042650:-	0	0	0	0	89.988	0
exo_circ_021630	chr2:218648634-218650526:-	0	0	0	0	79.989	0
exo_circ_021793	chr3:182820259-182848557:+	0	0	0	0	79.989	0
exo_circ_021908	chr4:26406174-26430905:+	0	0	96.153	0	0	0
exo_circ_022105	chr6:150955994-150965037:+	0	0	96.153	0	0	0
exo_circ_022266	chr8:102285512-102288266:-	0	0	0	0	79.989	0
exo_circ_022356	chr9:124889142-124921892:-	0	0	0	0	79.989	0
exo_circ_022378	chr9:19290703-19300331:+	0	0	0	0	89.988	0
exo_circ_022384	chr9:26886103-26887513:-	0	0	86.538	0	0	0
exo_circ_022442	chr10:15548454-15572369:-	0	0	0	80.596	0	0
exo_circ_022863	chr14:92809299-92841127:+	0	0	0	0	89.988	0
exo_circ_023057	chr17:6080370-6095223:+	0	0	76.923	0	0	0
exo_circ_023123	chr18:45944004-45946768:-	0	0	0	0	79.989	0
exo_circ_023195	chr20:19371016-19392788:+	0	0	86.538	0	0	0
exo_circ_023221	chr20:41084461-41101353:+	0	0	0	0	89.988	0
exo_circ_023333	chr1:15937162-15938006:+	0	0	230.768	330.444	29.996	0
exo_circ_023334	chr13:52397231-52402681:-	0	0	0	217.609	0	0
exo_circ_023335	chr3:119843254-119863605:-	0	0	96.153	0	0	0
exo_circ_023336	chr11:47358843-47360040:-	368.34	0	96.153	0	0	0
exo_circ_023339	chr19:18537600-18538433:-	0	401.967	0	0	0	0
exo_circ_023341	chr7:8003907-8071131:+	0	0	115.384	0	0	0
exo_circ_023345	chr15:90217438-90219891:+	0	0	67.307	0	0	0
exo_circ_023346	chr17:77402058-77402703:+	100.456	0	0	0	0	0
exo_circ_023352	chr3:143467036-143495448:-	0	0	182.691	0	0	0
exo_circ_023354	chr8:141151618-141155970:+	0	0	0	0	169.977	0
exo_circ_023356	chr10:103622469-103661114:-	0	0	48.077	0	0	0
exo_circ_023357	chr11:128480190-128490576:-	0	0	0	0	119.984	0
exo_circ_023358	chr11:68803999-68812576:-	0	0	0	0	39.995	0
exo_circ_023365	chr3:155914418-155919338:+	0	0	259.614	0	0	0
exo_circ_023377	chr8:94534838-94543942:-	0	0	67.307	0	0	0
exo_circ_023384	chr14:74778446-74782325:+	0	0	86.538	0	0	0
exo_circ_023385	chr16:4671390-4673657:+	0	0	134.615	0	259.965	0
exo_circ_023388	chr3:121854686-121872788:+	0	0	0	0	209.972	0
exo_circ_023392	chr6:149369908-149379518:+	0	0	288.46	0	0	0
exo_circ_023421	chr1:115659640-115664268:+	0	425.157	0	0	0	0
exo_circ_023429	chr6:157084661-157110561:+	0	0	0	0	229.969	0
exo_circ_023447	chr17:29451454-29502723:+	0	0	0	0	129.982	0
exo_circ_023451	chr2:210104103-210154611:-	0	0	0	0	59.992	0
exo_circ_023462	chr11:134206598-134210454:-	0	0	0	0	149.98	0
exo_circ_023473	chr14:69441831-69442266:+	0	0	105.769	0	0	0
exo_circ_023478	chr17:40256390-40260667:+	0	0	221.153	0	0	0
exo_circ_023480	chr17:81855141-81855586:-	251.141	0	0	0	0	0
exo_circ_023481	chr19:38162252-38164906:+	0	0	413.46	0	0	0
exo_circ_023488	chr1:180075021-180084178:+	0	0	307.691	0	0	0
exo_circ_023494	chr2:28906459-28914208:+	0	0	0	0	149.98	0
exo_circ_023495	chr2:37000585-37002572:-	0	0	163.461	0	0	0
exo_circ_023502	chr4:153626146-153632838:+	0	0	259.614	0	0	0
exo_circ_023519	chr12:112203635-112204623:-	0	0	355.768	0	19.997	0
exo_circ_023521	chr13:30208576-30283791:-	0	0	0	0	9.999	0
exo_circ_023543	chr1:70300763-70315566:-	0	177.793	0	0	0	0
exo_circ_023549	chr3:182820259-182829752:+	0	0	0	0	79.989	0
exo_circ_023551	chr4:183693588-183701808:+	0	0	0	0	159.978	0
exo_circ_023552	chr4:87114366-87115299:+	0	0	105.769	0	0	0
exo_circ_023571	chr12:113267842-113269845:+	0	0	0	0	379.949	0
exo_circ_023575	chr14:24210347-24210768:-	0	0	0	0	219.97	0
exo_circ_023588	chr18:42027442-42067513:+	0	0	0	145.073	0	0
exo_circ_023635	chr12:2817222-2818277:+	0	15.46	0	0	0	0
exo_circ_023637	chr14:75863666-75902224:+	0	0	0	330.444	0	0
exo_circ_023641	chr15:77133004-77133750:-	0	0	144.23	0	0	0
exo_circ_023651	chr18:9588088-9595102:-	0	0	326.922	0	0	0
exo_circ_023672	chr4:147965023-147966839:+	0	0	0	0	139.981	0
exo_circ_023674	chr4:83056925-83063246:+	0	0	0	0	149.98	0
exo_circ_023675	chr4:83319343-83322364:-	0	0	0	0	179.976	0
exo_circ_023677	chr5:123545416-123545841:+	0	0	57.692	0	0	0
exo_circ_023706	chr14:102999564-103012188:-	0	0	0	0	99.987	0
exo_circ_023711	chr15:63659735-63664594:-	234.398	0	0	0	0	0
exo_circ_023744	chr4:48590658-48605833:-	0	0	0	0	169.977	0
exo_circ_023752	chr6:38082391-38116739:+	0	0	221.153	0	0	0
exo_circ_023771	chr11:33043749-33054725:+	0	0	240.383	0	0	0
exo_circ_023772	chr11:70417012-70419856:+	0	0	96.153	0	0	0
exo_circ_023782	chr15:24962113-24968082:+	0	0	96.153	0	0	0
exo_circ_023785	chr16:23079945-23082557:-	0	0	0	0	479.935	0
exo_circ_023788	chr16:70258979-70262524:-	0	0	105.769	0	0	0
exo_circ_023789	chr17:60222408-60226231:-	0	0	230.768	0	0	0
exo_circ_023797	chr19:13993524-13993895:-	0	0	317.306	0	0	0
exo_circ_023803	chrX:10063444-10098579:+	0	0	0	0	379.949	0
exo_circ_023806	chr1:10132368-10137205:+	0	0	134.615	0	0	0
exo_circ_023813	chr1:20886200-20892729:-	0	0	336.537	0	0	0
exo_circ_023820	chr1:40189054-40195764:+	0	0	153.845	0	0	0
exo_circ_023824	chr1:86124844-86126214:-	0	0	0	0	259.965	0
exo_circ_023835	chr2:37316236-37317899:-	0	0	413.46	0	0	0
exo_circ_023903	chr19:1090907-1091907:-	0	0	471.152	0	0	0
exo_circ_023905	chr22:25375812-25381578:-	334.854	0	0	0	0	0
exo_circ_023906	chr22:37623326-37623633:+	0	0	221.153	0	0	0
exo_circ_023913	chr1:224398096-224411565:-	0	0	0	0	209.972	0
exo_circ_023924	chr2:171976156-171979363:+	0	0	298.075	0	0	0
exo_circ_023938	chr3:101816794-101821750:+	0	0	57.692	0	0	0
exo_circ_023943	chr3:47425484-47435137:-	0	0	0	0	59.992	0
exo_circ_023959	chr5:39208863-39213017:-	0	0	0	0	99.987	0
exo_circ_023980	chr8:38429681-38429948:-	0	0	0	0	29.996	0
exo_circ_023983	chr9:120980082-120981939:-	0	0	76.923	104.775	0	0
exo_circ_023991	chr10:101521638-101521870:+	0	0	115.384	0	0	0
exo_circ_024002	chr12:32598496-32625779:+	0	0	86.538	0	0	0
exo_circ_024026	chr19:40705095-40705447:-	0	0	0	0	219.97	0
exo_circ_024056	chr2:218488303-218495950:-	0	0	0	0	109.985	0
exo_circ_024065	chr2:85027888-85035155:+	0	0	0	451.338	0	0
exo_circ_024070	chr3:138274448-138290639:+	0	0	249.999	0	0	0
exo_circ_024082	chr4:139336847-139341069:+	0	0	0	0	99.987	0
exo_circ_024083	chr4:140676893-140679843:-	0	0	192.307	0	0	0
exo_circ_024089	chr4:98574456-98574905:-	0	0	221.153	0	0	0
exo_circ_024123	chr10:68442916-68445083:-	0	0	0	0	89.988	0
exo_circ_024126	chr11:68784814-68793402:-	0	0	0	0	99.987	0
exo_circ_024129	chr11:78469246-78493195:-	0	0	0	0	219.97	0
exo_circ_024133	chr12:122132291-122135666:+	0	0	374.998	0	0	0
exo_circ_024140	chr13:28266714-28270866:+	0	0	0	0	79.989	0
exo_circ_024144	chr14:21415573-21429335:-	0	0	163.461	0	0	0
exo_circ_024186	chr1:147648245-147659775:-	0	0	134.615	0	0	0
exo_circ_024206	chr1:99662318-99667766:+	0	0	0	48.358	0	0
exo_circ_024306	chr9:14112998-14116346:-	0	0	269.229	0	0	0
exo_circ_024319	chr11:68760224-68761687:-	0	0	0	0	99.987	0
exo_circ_024342	chr15:60453602-60466713:-	0	0	0	0	169.977	0
exo_circ_024382	chr1:1256991-1257310:-	0	0	0	0	249.966	0
exo_circ_024414	chr2:241325992-241336098:+	292.997	0	0	0	0	0
exo_circ_024416	chr2:37019808-37020836:-	0	0	0	0	59.992	0
exo_circ_024425	chr3:142403673-142414291:-	0	0	288.46	0	0	0
exo_circ_024446	chr4:84860411-84860622:-	0	0	0	0	19.997	0
exo_circ_024449	chr4:898032-904779:-	0	0	0	16.119	0	0
exo_circ_024468	chr7:130184183-130192823:-	0	0	19.231	0	0	0
exo_circ_024471	chr7:155665143-155680908:+	0	0	192.307	0	0	0
exo_circ_024477	chr8:129846803-129871496:-	0	0	240.383	0	0	0
exo_circ_024492	chr9:85618982-85657643:-	0	0	0	64.477	0	0
exo_circ_024512	chr11:33340967-33341686:+	0	0	76.923	0	0	0
exo_circ_024531	chr12:31402497-31426424:-	0	262.824	0	0	0	0
exo_circ_024554	chr16:66727687-66732505:-	0	0	0	0	259.965	0
exo_circ_024588	chr22:24365475-24369320:+	0	0	0	225.669	0	0
exo_circ_024600	chr1:15034748-15044159:+	0	0	0	193.431	99.987	0
exo_circ_024604	chr1:159872943-159873168:-	0	0	0	0	119.984	0
exo_circ_024610	chr1:235677090-235687047:-	0	0	173.076	0	0	0
exo_circ_024646	chr3:138683677-138694907:-	0	0	0	0	259.965	0
exo_circ_024660	chr3:72832368-72844423:-	0	0	0	0	189.974	0
exo_circ_024695	chr5:97101758-97102132:+	0	0	134.615	0	0	0
exo_circ_024701	chr6:70475409-70502791:+	0	0	9.615	0	0	0
exo_circ_024713	chr8:130290000-130302955:-	0	0	0	0	199.973	0
exo_circ_024721	chr8:67115913-67132080:+	0	0	105.769	0	0	0
exo_circ_024722	chr8:86486483-86488639:-	0	0	0	0	159.978	0
exo_circ_024726	chr9:124898548-124912026:-	0	0	0	0	69.991	0
exo_circ_024771	chr14:103338326-103339803:+	0	0	28.846	0	0	0
exo_circ_024792	chr17:14074322-14077056:+	0	0	0	0	139.981	0
exo_circ_024796	chr17:35605704-35608387:+	0	0	0	0	319.957	0
exo_circ_024805	chr18:44701174-44712794:+	0	0	0	0	199.973	0
exo_circ_024824	chr22:46198344-46198591:+	0	0	0	0	139.981	0
exo_circ_024826	chrX:17103717-17135406:+	0	0	0	0	159.978	0
exo_circ_024842	chr1:30964673-30968492:-	0	0	211.537	0	0	0
exo_circ_024875	chr2:25753533-25771540:-	0	0	288.46	0	0	0
exo_circ_024908	chr3:57857732-57864716:+	0	0	105.769	0	0	0
exo_circ_024920	chr4:165294358-165299656:+	0	0	163.461	0	0	0
exo_circ_024931	chr5:134773695-134807941:+	0	0	0	0	179.976	0
exo_circ_024951	chr6:167864550-167891029:+	0	0	86.538	0	0	0
exo_circ_024958	chr6:6174579-6182141:-	0	0	0	0	139.981	0
exo_circ_024977	chr7:6432836-6436533:-	0	0	0	0	169.977	0
exo_circ_025010	chr10:113040024-113089540:+	0	0	0	0	169.977	0
exo_circ_025042	chr12:6521797-6522037:+	0	0	0	0	79.989	0
exo_circ_025108	chr18:9557220-9563550:-	0	0	0	0	199.973	0
exo_circ_025259	chr3:65361198-65364946:-	0	0	0	0	99.987	0
exo_circ_025296	chr5:160252882-160259771:-	0	0	0	0	139.981	0
exo_circ_025331	chr7:131429032-131443702:+	0	0	0	0	239.968	0
exo_circ_025385	chr9:20881870-20916937:+	0	0	0	0	129.982	0
exo_circ_025392	chr9:5689958-5720750:+	0	0	0	153.133	0	21.012
exo_circ_025436	chr11:5696166-5698545:+	0	0	0	0	199.973	0
exo_circ_025440	chr11:9286454-9295387:-	0	0	0	0	169.977	0
exo_circ_025473	chr14:31162592-31169468:-	0	0	249.999	0	0	0
exo_circ_025488	chr15:38502311-38508001:-	0	0	0	0	59.992	0
exo_circ_025501	chr15:75400729-75422823:-	0	0	0	0	199.973	0
exo_circ_025509	chr16:21315883-21317126:+	0	0	0	0	229.969	0
exo_circ_025522	chr17:20227412-20232405:+	0	0	124.999	0	0	0
exo_circ_025635	chr2:112234119-112236695:-	0	0	124.999	0	0	0
exo_circ_025666	chr2:241233819-241236769:-	0	0	173.076	0	0	0
exo_circ_025668	chr2:29121373-29181697:+	0	0	144.23	0	0	0
exo_circ_025739	chr4:106324984-106328243:+	0	0	153.845	0	0	0
exo_circ_025806	chr6:18185771-18188002:+	0	0	0	0	209.972	0
exo_circ_025851	chr8:140370963-140405698:-	0	0	0	0	179.976	0
exo_circ_025881	chr9:132269402-132271808:-	167.427	0	0	0	0	0
exo_circ_025898	chr10:114331802-114333295:-	0	0	144.23	0	0	0
exo_circ_026015	chr15:59178392-59218087:-	0	0	0	0	119.984	0
exo_circ_026023	chr15:79411399-79413557:+	0	0	115.384	0	0	0
exo_circ_026046	chr16:92595-93325:-	0	0	153.845	0	0	0
exo_circ_026133	chrX:40666719-40675361:-	0	0	144.23	0	0	0
exo_circ_026303	chr3:111913318-111913702:+	0	0	134.615	0	0	0
exo_circ_026508	chr7:124835278-124853138:-	0	0	96.153	0	0	0
exo_circ_026761	chr13:113510237-113539507:+	0	0	144.23	0	0	0
exo_circ_026953	chr18:9583116-9595238:-	0	0	86.538	0	0	0
exo_circ_027128	chr1:227040130-227081017:-	0	0	0	0	69.991	0
exo_circ_027343	chr2:46001403-46024463:+	0	0	57.692	0	0	0
exo_circ_027361	chr2:61383268-61406128:-	0	0	0	0	59.992	0
exo_circ_027487	chr3:197676884-197695981:-	0	0	0	0	69.991	0
exo_circ_027756	chr5:55652528-55672695:-	0	0	0	0	59.992	0
exo_circ_027757	chr5:55951463-55960561:-	0	0	0	0	59.992	0
exo_circ_027950	chr7:6153755-6157055:+	0	0	57.692	0	0	0
exo_circ_028105	chr9:129874575-129874756:+	0	0	57.692	0	0	0
exo_circ_028132	chr9:3330258-3330517:-	0	0	0	0	59.992	0
exo_circ_028208	chr10:28533997-28535757:+	0	0	67.307	0	0	0
exo_circ_028421	chr12:24191341-24213417:-	0	0	0	0	69.991	0
exo_circ_028733	chr16:1370129-1371611:-	0	0	57.692	0	0	0
exo_circ_028741	chr16:15677800-15696860:+	0	0	57.692	0	0	0
exo_circ_028865	chr17:58357467-58358823:-	0	0	57.692	0	0	0
exo_circ_029178	chr5:179768849-179771243:+	0	0	28.846	0	0	0
exo_circ_029182	chr14:73282358-73287314:-	0	0	115.384	0	19.997	0
exo_circ_029200	chr3:60325867-60328858:-	0	0	0	0	259.965	0
exo_circ_029206	chr19:56576712-56578278:+	0	0	173.076	0	0	0
exo_circ_029235	chr3:49056861-49057890:-	0	0	48.077	0	0	0
exo_circ_029249	chr1:41046406-41075451:-	0	0	173.076	0	0	0
exo_circ_029285	chr3:128806371-128807671:+	58.599	0	0	0	0	0
exo_circ_029297	chr9:112142319-112143623:-	0	0	0	0	179.976	0
exo_circ_029334	chr6:7187433-7211709:+	0	0	0	0	319.957	0
exo_circ_029338	chr7:148817876-148819687:-	0	0	0	0	29.996	0
exo_circ_029358	chr14:49650264-49655843:-	0	0	0	0	49.993	0
exo_circ_029381	chr20:62286582-62289330:+	200.912	0	0	0	0	0
exo_circ_029386	chr1:15529087-15536814:+	0	0	0	0	159.978	0
exo_circ_029387	chr1:35415465-35415714:+	0	0	0	0	119.984	0
exo_circ_029391	chr2:119945080-119952129:+	0	0	173.076	0	0	0
exo_circ_029400	chr3:128637798-128644983:-	0	0	0	0	139.981	0
exo_circ_029406	chr4:101829807-101870644:+	0	0	0	0	39.995	0
exo_circ_029417	chr5:179966805-179980200:-	0	0	0	0	119.984	0
exo_circ_029461	chr17:58001488-58005041:-	0	0	48.077	0	0	0
exo_circ_029488	chr2:226864629-226914351:+	0	0	0	0	49.993	0
exo_circ_029516	chr8:119817734-119819506:-	0	0	0	0	109.985	0
exo_circ_029521	chr9:122855183-122860131:-	0	0	0	0	109.985	0
exo_circ_029539	chr12:95040475-95049233:-	0	0	86.538	0	0	0
exo_circ_029552	chr17:1497935-1507089:-	0	0	0	0	69.991	0
exo_circ_029569	chr22:26468550-26472939:-	0	0	48.077	0	0	0
exo_circ_029587	chr2:210003437-210004118:+	0	0	0	0	59.992	0
exo_circ_029657	chr11:32588593-32589641:+	0	0	0	0	139.981	0
exo_circ_029670	chr14:30628208-30643405:+	0	0	163.461	0	0	0
exo_circ_029712	chr1:20862227-20886371:-	0	0	0	0	199.973	0
exo_circ_029743	chr2:45599448-45602083:-	0	0	0	0	109.985	0
exo_circ_029770	chr4:89923167-89927968:+	0	0	19.231	0	0	0
exo_circ_029793	chr8:47407860-47440542:+	0	0	0	0	159.978	0
exo_circ_029879	chr1:155349326-155349596:-	0	0	9.615	0	0	0
exo_circ_029887	chr1:3831045-3837519:-	0	0	48.077	0	0	0
exo_circ_029949	chr5:76652749-76658667:+	0	0	0	0	79.989	0
exo_circ_029987	chr9:137790847-137800984:+	0	0	0	0	39.995	0
exo_circ_030008	chr11:125003866-125039069:+	0	0	48.077	0	0	0
exo_circ_030036	chr14:75109684-75118935:-	0	0	0	0	219.97	0
exo_circ_030222	chr7:134941091-134965386:+	0	0	0	0	179.976	0
exo_circ_030229	chr7:23512893-23516528:-	0	0	163.461	0	0	0
exo_circ_030261	chr9:5080228-5090911:+	0	0	173.076	0	0	0
exo_circ_030425	chr1:16447869-16452015:+	8.371	0	0	0	0	0
exo_circ_030802	chr20:20531686-20546832:-	0	0	0	0	119.984	0
exo_circ_030809	chr20:47757188-47757463:-	0	0	0	0	109.985	0
exo_circ_030811	chr20:50143501-50151315:-	0	0	105.769	0	0	0
exo_circ_030826	chrX:136244631-136246341:-	0	0	124.999	0	0	0
exo_circ_030830	chr1:10536212-10599366:+	0	0	28.846	0	0	0
exo_circ_030947	chr2:99421498-99435941:-	0	0	0	0	99.987	0
exo_circ_030952	chr3:11358417-11426926:+	0	0	76.923	0	0	0
exo_circ_030973	chr3:27411641-27434104:-	0	0	0	0	89.988	0
exo_circ_031055	chr5:91607595-91613952:+	0	0	105.769	0	0	0
exo_circ_031163	chr10:11325835-11329097:+	0	7.73	0	0	109.985	0
exo_circ_031210	chr12:130791673-130801488:-	0	0	0	104.775	0	0
exo_circ_031266	chr14:50145169-50145596:-	0	0	76.923	0	0	0
exo_circ_031322	chr17:46963696-46965039:+	0	0	67.307	0	0	0
exo_circ_031329	chr17:64571797-64580991:-	0	0	0	0	49.993	0
exo_circ_031599	chr3:101347871-101399055:-	0	0	67.307	0	0	0
exo_circ_031653	chr3:25635935-25645470:-	0	0	86.538	0	0	0
exo_circ_031727	chr4:88061905-88065495:+	0	0	19.231	0	0	0
exo_circ_032183	chr15:41696074-41708208:+	0	0	0	0	89.988	0
exo_circ_032289	chr17:63578469-63589237:+	0	0	0	0	59.992	0
exo_circ_032292	chr17:65557805-65558736:-	0	0	0	0	109.985	0
exo_circ_032629	chr1:47368468-47378564:+	0	0	0	0	49.993	0
exo_circ_034322	chr14:77427371-77437881:-	0	0	0	0	0	42.024
exo_circ_034577	chr17:37584647-37600403:-	0	0	48.077	0	0	0
exo_circ_034718	chr18:70047970-70075541:-	0	0	0	0	49.993	0
exo_circ_035042	chr16:89098590-89102759:+	0	0	0	0	19.997	0
exo_circ_035082	chr2:24697657-24707888:+	0	0	0	0	119.984	0
exo_circ_035106	chr11:68780639-68785010:-	0	0	0	0	109.985	0
exo_circ_035151	chr6:129599215-129618852:-	83.714	0	0	0	0	0
