exo_circ_ID	CircRNA	WhB1	WhB2	WhB3	WhB4	WhB5
NA	chr10:13597457-13600348:+	0	0	3.742	0	4.537
NA	chr10:13663452-13684864:-	0	0	3.742	0	0
NA	chr10:13674910-13707113:-	0	0	3.742	0	0
NA	chr10:14945104-14947609:-	0	0	14.969	0	0
NA	chr10:15111685-15111786:+	0	0	18.711	48.419	13.61
NA	chr10:15796099-15834616:-	0	0	3.742	0	0
NA	chr10:15816834-15834616:-	0	0	3.742	0	4.537
NA	chr10:15833629-15834616:-	0	0	29.938	19.368	27.22
NA	chr10:15816834-15838279:-	0	0	3.742	0	0
NA	chr10:15786560-15847943:-	0	0	3.742	0	0
NA	chr10:16695022-16695155:-	0	0	18.711	0	0
NA	chr10:16764389-16782084:-	0	0	3.742	0	9.073
NA	chr10:17660463-17673078:+	0	0	18.711	19.368	0
NA	chr10:17672974-17673078:+	0	0	14.969	0	0
NA	chr10:17684831-17693312:+	0	0	7.484	0	0
NA	chr10:17705587-17705741:+	0	0	3.742	0	0
NA	chr10:18551822-18609926:-	0	0	3.742	0	0
NA	chr10:18609844-18642552:-	0	0	3.742	0	4.537
NA	chr10:18609844-18655175:-	0	0	3.742	0	4.537
NA	chr10:21681331-21682257:+	0	0	3.742	0	9.073
NA	chr10:21713771-21713950:+	0	0	7.484	9.684	9.073
NA	chr10:21681331-21727928:+	0	0	3.742	0	0
NA	chr10:21726243-21727928:+	0	0	7.484	9.684	9.073
NA	chr10:22317883-22318713:+	0	0	3.742	0	0
NA	chr10:22318652-22319018:+	0	0	3.742	0	0
NA	chr10:22550658-22550772:-	0	0	3.742	0	0
NA	chr10:22567850-22573457:-	0	0	7.484	0	0
NA	chr10:22550658-22608023:-	0	0	3.742	0	0
NA	chr10:22607926-22661875:-	0	0	3.742	0	0
NA	chr10:26513538-26533525:+	0	0	7.484	0	0
NA	chr10:26735239-26735579:+	0	0	3.742	0	0
NA	chr10:27022557-27029356:-	0	0	3.742	0	0
NA	chr10:27039964-27060540:-	0	0	7.484	0	0
NA	chr10:27066486-27067286:-	0	0	18.711	0	0
NA	chr10:27077337-27077540:-	0	0	3.742	0	0
NA	chr10:27077337-27086609:-	0	0	0	0	4.537
NA	chr10:27077337-27092512:-	0	0	7.484	0	0
NA	chr10:27117575-27117727:-	0	0	0	19.368	9.073
NA	chr10:27114520-27121448:-	0	0	7.484	19.368	0
NA	chr10:27120434-27121448:-	0	0	14.969	0	4.537
NA	chr10:27122840-27145590:-	0	0	7.484	0	4.537
NA	chr10:27126695-27145590:-	0	0	3.742	0	0
NA	chr10:27142386-27149040:-	0	0	3.742	0	0
NA	chr10:27145427-27149040:-	0	0	3.742	0	0
NA	chr10:27148905-27153281:-	0	0	7.484	0	0
NA	chr10:27161093-27165539:+	0	0	14.969	9.684	0
NA	chr10:27165063-27167274:+	0	0	3.742	0	4.537
NA	chr10:27180952-27181066:+	0	0	7.484	0	0
NA	chr10:27173117-27181581:+	0	0	3.742	0	0
NA	chr10:27533734-27533853:+	0	0	3.742	0	4.537
NA	chr10:27526827-27533994:+	0	0	26.196	48.419	36.293
NA	chr10:30908932-30984426:-	0	0	11.227	0	9.073
NA	chr10:32018315-32018562:-	0	0	3.742	0	0
NA	chr10:32031072-32032774:-	0	0	3.742	0	0
NA	chr10:32028427-32034838:-	0	0	3.742	0	0
NA	chr10:32037519-32039431:-	0	0	3.742	0	0
NA	chr10:32038162-32040457:-	0	0	14.969	0	13.61
NA	chr10:32292495-32293737:-	0	0	7.484	0	0
NA	chr10:32291162-32305931:-	0	0	14.969	0	0
NA	chr10:32471063-32491997:+	0	0	3.742	0	0
NA	chr10:32567669-32567891:+	0	0	7.484	0	0
NA	chr10:32543299-32571893:+	0	0	7.484	0	0
NA	chr10:32567669-32571893:+	0	0	7.484	0	4.537
NA	chr10:32685969-32694992:+	0	0	11.227	0	0
NA	chr10:32778976-32876580:+	0	0	3.742	0	0
NA	chr10:32911885-32912124:-	0	0	3.742	0	0
NA	chr10:32929821-32935558:-	0	0	3.742	0	9.073
NA	chr10:32925870-32951758:-	0	0	3.742	0	0
NA	chr10:35016191-35029640:-	0	0	11.227	0	0
NA	chr10:35044565-35049765:-	0	0	3.742	0	0
NA	chr10:35434112-35483478:+	0	0	3.742	0	0
NA	chr10:35516522-35525999:+	0	0	14.969	0	0
NA	chr10:37831231-37856337:-	0	0	11.227	0	18.146
NA	chr10:45461230-45464327:-	0	0	3.742	0	0
NA	chr10:45624582-45627105:-	0	0	7.484	0	9.073
NA	chr10:45648293-45653059:-	0	0	3.742	0	0
NA	chr10:46014443-46016694:-	0	0	3.742	0	18.146
NA	chr10:48409878-48410168:+	0	0	3.742	0	0
NA	chr10:48897453-48901863:+	0	0	3.742	0	0
NA	chr10:49470181-49472470:-	0	0	3.742	0	9.073
NA	chr10:49460372-49506012:-	0	0	3.742	9.684	0
NA	chr10:49505883-49506012:-	0	0	11.227	38.735	0
NA	chr10:49524032-49532978:-	0	0	3.742	0	0
NA	chr10:63176296-63191108:-	0	0	3.742	0	0
NA	chr10:63193344-63194375:-	0	0	3.742	9.684	9.073
NA	chr10:63192937-63200677:-	0	0	3.742	0	4.537
NA	chr10:63209062-63209235:-	0	0	14.969	0	0
NA	chr10:63610186-63610334:+	0	0	7.484	0	0
NA	chr10:67891401-67906287:+	0	0	7.484	0	0
NA	chr10:67888881-67906937:+	0	0	3.742	0	0
NA	chr10:67939587-67956976:-	0	0	3.742	19.368	0
NA	chr10:67954594-67956976:-	0	0	3.742	0	4.537
NA	chr10:67988042-68014186:-	0	0	3.742	0	0
NA	chr10:68337198-68338687:+	0	0	3.742	0	0
NA	chr10:68338502-68341851:+	0	0	3.742	0	0
NA	chr10:68376852-68379521:-	0	0	7.484	0	4.537
NA	chr10:68381231-68383914:-	0	0	3.742	0	0
NA	chr10:68355352-68386128:-	0	0	3.742	0	9.073
NA	chr10:68346006-68404844:-	0	0	3.742	0	0
NA	chr10:68376852-68404844:-	0	0	3.742	0	0
NA	chr10:68404670-68404844:-	0	0	11.227	0	0
NA	chr10:68432205-68432315:-	0	0	3.742	9.684	4.537
NA	chr10:68431861-68432510:-	0	0	3.742	0	0
NA	chr10:68468122-68468306:-	0	0	3.742	0	0
NA	chr10:68444920-68470163:-	0	0	3.742	0	4.537
NA	chr10:68517083-68517185:-	0	0	3.742	0	0
NA	chr10:68644701-68647005:+	0	0	3.742	0	0
NA	chr10:68737844-68740661:+	0	0	48.649	0	0
NA	chr10:68757293-68766079:+	0	0	3.742	0	0
NA	chr10:68754713-68773099:+	0	0	3.742	0	0
NA	chr10:68965376-68967203:+	0	0	7.484	0	0
NA	chr10:69097083-69097231:+	0	0	3.742	0	0
NA	chr10:69157006-69162512:+	0	0	3.742	0	0
NA	chr10:69343894-69364902:+	0	0	3.742	0	0
NA	chr10:69364782-69364902:+	0	0	11.227	0	0
NA	chr10:69343826-69369336:+	0	0	3.742	0	0
NA	chr10:69369236-69369624:+	0	0	3.742	0	0
NA	chr10:69369440-69369624:+	0	0	3.742	0	0
NA	chr10:70155087-70161069:-	0	0	3.742	0	0
NA	chr10:70157763-70161069:-	0	0	7.484	0	0
NA	chr10:71687646-71695525:+	0	0	3.742	0	0
NA	chr10:73073730-73074915:-	0	0	7.484	0	0
NA	chr10:73154255-73156453:-	0	0	3.742	0	0
NA	chr10:73383576-73388414:-	0	0	3.742	0	0
NA	chr10:73396043-73396583:-	0	0	3.742	0	0
NA	chr10:73470686-73470964:-	0	0	3.742	0	0
NA	chr10:73526646-73530835:-	0	0	3.742	0	0
NA	chr10:73802673-73810903:-	0	0	3.742	0	4.537
NA	chr10:74134026-74136803:-	0	0	3.742	0	0
NA	chr10:74314666-74398579:+	0	0	14.969	0	4.537
NA	chr10:75021125-75021285:+	0	0	3.742	0	0
NA	chr10:86451966-86453831:-	0	0	3.742	0	4.537
NA	chr10:87508335-87508533:+	0	0	7.484	19.368	9.073
NA	chr10:89705293-89709253:+	0	0	3.742	0	0
NA	chr10:89717575-89718872:+	0	0	7.484	0	0
NA	chr10:89714954-89724103:+	0	0	3.742	0	0
NA	chr10:89714954-89726521:+	0	0	3.742	0	0
NA	chr10:89716435-89726521:+	0	0	3.742	0	4.537
NA	chr10:89723963-89726521:+	0	0	3.742	0	0
NA	chr10:89725019-89727896:+	0	0	7.484	0	0
NA	chr10:89743807-89743927:+	0	0	3.742	0	0
NA	chr10:89743807-89751471:+	0	0	3.742	9.684	0
NA	chr10:89751345-89751471:+	0	0	3.742	0	4.537
NA	chr10:89758705-89760636:+	0	0	3.742	0	0
NA	chr10:89760525-89762835:+	0	0	7.484	9.684	13.61
NA	chr10:89714954-89768888:+	0	0	3.742	0	0
NA	chr10:89768289-89768888:+	0	0	11.227	29.051	9.073
NA	chr10:91240483-91248724:+	0	0	3.742	0	0
NA	chr10:91819269-91822362:+	0	0	14.969	0	0
NA	chr10:91819269-91836998:+	0	0	3.742	0	0
NA	chr10:91819269-91842391:+	0	0	11.227	0	0
NA	chr10:91833852-91842391:+	0	0	3.742	0	0
NA	chr10:91939951-91940066:+	0	0	3.742	0	0
NA	chr10:91951402-91959154:+	0	0	3.742	0	0
NA	chr10:92011072-92011415:+	0	0	3.742	0	0
NA	chr10:92504793-92510162:-	0	0	3.742	0	13.61
NA	chr10:92487195-92537550:-	0	0	3.742	0	4.537
NA	chr10:92508727-92554917:-	0	0	3.742	0	0
NA	chr10:92606264-92606716:+	0	0	14.969	9.684	0
NA	chr10:92606264-92630364:+	0	0	3.742	0	0
NA	chr10:92616736-92630364:+	0	0	3.742	0	4.537
NA	chr10:92628807-92632693:+	0	0	0	9.684	0
NA	chr10:92637386-92639900:+	0	0	3.742	0	0
NA	chr10:92648211-92649986:+	0	0	3.742	0	9.073
NA	chr10:92934143-92940824:+	0	0	29.938	0	22.683
NA	chr10:92948273-92952382:+	0	0	7.484	0	0
NA	chr10:92948273-92955714:+	0	0	11.227	0	0
NA	chr10:93670769-93687449:-	0	0	7.484	9.684	22.683
NA	chr10:93676652-93700106:-	0	0	7.484	0	0
NA	chr10:93685245-93700106:-	0	0	3.742	0	4.537
NA	chr10:93692008-93700106:-	0	0	11.227	0	4.537
NA	chr10:93694860-93700106:-	0	0	3.742	9.684	4.537
NA	chr10:94341672-94355093:-	0	0	3.742	0	0
NA	chr10:94510090-94522453:+	0	0	3.742	0	0
NA	chr10:95371325-95376056:-	0	0	7.484	0	0
NA	chr10:95394610-95395075:-	0	0	7.484	0	0
NA	chr10:95876517-95904935:-	0	0	3.742	0	0
NA	chr10:95955393-95966302:+	0	0	3.742	0	0
NA	chr10:96527212-96533190:-	0	0	3.742	9.684	0
NA	chr10:96533050-96533190:-	0	0	3.742	0	0
NA	chr10:96552927-96565426:-	0	0	3.742	19.368	9.073
NA	chr10:97229146-97246337:-	0	0	3.742	0	0
NA	chr10:97243967-97256404:-	0	0	3.742	0	0
NA	chr10:97229146-97259628:-	0	0	3.742	0	0
NA	chr10:97263419-97264906:-	0	0	3.742	19.368	0
NA	chr10:97243967-97266125:-	0	0	3.742	0	0
NA	chr10:97437190-97443311:-	0	0	3.742	0	0
NA	chr10:99743152-99743362:+	0	0	3.742	0	0
NA	chr10:100204505-100205199:-	0	0	3.742	0	0
NA	chr10:100243697-100250332:-	0	0	3.742	0	0
NA	chr10:100915998-100918441:+	0	0	7.484	0	0
NA	chr10:100938594-100944128:+	0	0	7.484	0	4.537
NA	chr10:101461990-101479457:+	0	0	11.227	0	18.146
NA	chr10:101461980-101521870:+	0	0	3.742	0	0
NA	chr10:101461980-101526199:+	0	0	3.742	0	0
NA	chr10:101521638-101531333:+	0	0	3.742	0	0
NA	chr10:101526012-101536653:+	0	0	3.742	0	0
NA	chr10:101800241-101800400:-	0	0	3.742	0	18.146
NA	chr10:101787363-101807901:-	0	0	3.742	0	0
NA	chr10:101889411-101939938:-	0	0	3.742	0	4.537
NA	chr10:102009373-102014024:-	0	0	3.742	9.684	0
NA	chr10:102023476-102033339:-	0	0	7.484	0	9.073
NA	chr10:102110868-102111144:-	0	0	14.969	0	13.61
NA	chr10:102360183-102370860:+	0	0	3.742	0	0
NA	chr10:102367084-102370860:+	0	0	3.742	0	0
NA	chr10:102615267-102617428:+	0	0	3.742	0	0
NA	chr10:103049706-103049850:+	0	0	22.453	9.684	9.073
NA	chr10:103379607-103381841:+	0	0	3.742	0	0
NA	chr10:103905090-103910622:-	0	0	11.227	9.684	0
NA	chr10:103998898-103999948:+	0	0	3.742	0	0
NA	chr10:103999866-104001572:+	0	0	7.484	0	0
NA	chr10:110105999-110112915:+	0	0	3.742	0	0
NA	chr10:110580903-110582098:+	0	0	11.227	0	0
NA	chr10:110580903-110583548:+	0	0	3.742	0	0
NA	chr10:110584182-110589991:+	0	0	3.742	0	0
NA	chr10:110589604-110589991:+	0	0	3.742	0	0
NA	chr10:110590990-110601884:+	0	0	3.742	0	0
NA	chr10:111000414-111000545:+	0	0	14.969	29.051	0
NA	chr10:113141183-113158069:+	0	0	3.742	0	0
NA	chr10:113879573-113884380:+	0	0	3.742	0	0
NA	chr10:114137185-114145761:-	0	0	3.742	0	0
NA	chr10:114151091-114151220:-	0	0	3.742	0	4.537
NA	chr10:114951093-114959807:+	0	0	18.711	29.051	0
NA	chr10:117290185-117290348:-	0	0	3.742	0	0
NA	chr10:119059211-119065570:-	0	0	3.742	0	0
NA	chr10:119065398-119065570:-	0	0	3.742	0	0
NA	chr10:119160914-119161081:-	0	0	11.227	0	4.537
NA	chr10:119160914-119164196:-	0	0	3.742	0	0
NA	chr10:119576610-119580010:-	0	0	3.742	0	0
NA	chr10:119581921-119593513:-	0	0	3.742	0	0
NA	chr10:119797460-119811955:+	0	0	3.742	0	0
NA	chr10:119843253-119859884:-	0	0	3.742	0	0
NA	chr10:121836717-121870038:-	0	0	14.969	0	9.073
NA	chr10:122406575-122424959:+	0	0	3.742	0	0
NA	chr10:124816575-124826785:+	0	0	7.484	0	0
NA	chr10:124806830-124829477:+	0	0	3.742	0	0
NA	chr10:124831348-124831463:+	0	0	3.742	0	0
NA	chr10:125749411-125749565:+	0	0	3.742	19.368	0
NA	chr10:125794879-125796188:-	0	0	7.484	0	0
NA	chr10:125794879-125812288:-	0	0	3.742	0	4.537
NA	chr10:125807412-125816260:-	0	0	3.742	0	0
NA	chr10:125815033-125816260:-	0	0	3.742	0	0
NA	chr10:128056122-128073471:+	0	0	3.742	0	0
NA	chr10:128111926-128112045:-	0	0	3.742	0	18.146
NA	chr10:128111644-128112445:-	0	0	3.742	9.684	4.537
NA	chr10:128111926-128112445:-	0	0	3.742	0	0
NA	chr10:128111644-128119319:-	0	0	3.742	0	0
NA	chr10:128112132-128119319:-	0	0	3.742	0	0
NA	chr10:131901237-131940694:+	0	0	3.742	0	0
NA	chr10:131901237-131947791:+	0	0	3.742	0	0
NA	chr10:132145106-132145580:+	0	0	11.227	0	0
NA	chr11:244040-244761:+	0	0	3.742	9.684	0
NA	chr11:473894-479152:+	0	0	7.484	9.684	4.537
NA	chr11:581961-582081:+	0	0	22.453	19.368	4.537
NA	chr11:900003-900110:-	0	0	3.742	0	0
NA	chr11:959436-977224:+	0	0	3.742	0	0
NA	chr11:2768843-2778037:+	0	0	11.227	0	4.537
NA	chr11:2951258-2959909:-	0	0	0	0	4.537
NA	chr11:2949226-2989271:-	0	0	3.742	0	0
NA	chr11:3001969-3002600:-	0	0	0	0	4.537
NA	chr11:3005365-3006959:-	0	0	7.484	0	0
NA	chr11:3093526-3093835:-	0	0	3.742	0	0
NA	chr11:3719411-3753408:-	0	0	3.742	0	9.073
NA	chr11:3720711-3753408:-	0	0	3.742	0	0
NA	chr11:3760538-3768744:-	0	0	3.742	0	0
NA	chr11:3762901-3768744:-	0	0	3.742	0	0
NA	chr11:3753315-3776021:-	0	0	3.742	0	4.537
NA	chr11:3967551-4023987:+	0	0	3.742	0	0
NA	chr11:4101992-4109703:+	0	0	18.711	0	9.073
NA	chr11:4107434-4109703:+	0	0	22.453	19.368	9.073
NA	chr11:4123182-4123384:+	0	0	3.742	9.684	0
NA	chr11:6508879-6520102:+	0	0	3.742	0	0
NA	chr11:6941570-6943641:+	0	0	3.742	0	0
NA	chr11:8137377-8140193:-	0	0	3.742	0	0
NA	chr11:9169855-9193681:-	0	0	3.742	0	0
NA	chr11:9414254-9417148:+	0	0	3.742	0	0
NA	chr11:9472676-9474024:+	0	0	3.742	0	0
NA	chr11:9473940-9474633:+	0	0	3.742	0	0
NA	chr11:9497674-9512596:+	0	0	3.742	0	0
NA	chr11:9525239-9525386:+	0	0	3.742	9.684	0
NA	chr11:9989492-10002689:-	0	0	3.742	0	0
NA	chr11:10487234-10495030:+	0	0	3.742	0	4.537
NA	chr11:10799551-10799756:-	0	0	3.742	0	0
NA	chr11:10800089-10800647:-	0	0	7.484	0	0
NA	chr11:10800431-10800835:-	0	0	3.742	0	0
NA	chr11:10805906-10806047:-	0	0	3.742	9.684	0
NA	chr11:11873799-11905548:+	0	0	3.742	0	0
NA	chr11:11897596-11905548:+	0	0	3.742	0	4.537
NA	chr11:11884466-11922891:+	0	0	11.227	0	0
NA	chr11:11933830-11936510:+	0	0	3.742	0	0
NA	chr11:11947944-11948558:+	0	0	3.742	0	0
NA	chr11:11952740-11952871:+	0	0	3.742	0	0
NA	chr11:12162078-12162419:+	0	0	3.742	0	0
NA	chr11:12216218-12239585:+	0	0	3.742	0	0
NA	chr11:12226170-12239585:+	0	0	3.742	0	0
NA	chr11:12226170-12256971:+	0	0	3.742	0	0
NA	chr11:12319695-12324070:+	0	0	7.484	0	0
NA	chr11:14460207-14477015:-	0	0	3.742	0	0
NA	chr11:14474494-14477015:-	0	0	3.742	0	0
NA	chr11:14771936-14835095:+	0	0	3.742	0	0
NA	chr11:16014941-16049938:-	0	0	7.484	0	0
NA	chr11:16046513-16049938:-	0	0	3.742	0	0
NA	chr11:16049754-16049938:-	0	0	3.742	0	0
NA	chr11:16046513-16055898:-	0	0	3.742	0	13.61
NA	chr11:16055751-16097688:-	0	0	3.742	0	0
NA	chr11:16095995-16110399:-	0	0	3.742	0	0
NA	chr11:16046513-16111923:-	0	0	3.742	0	0
NA	chr11:16014941-16111926:-	0	0	3.742	0	0
NA	chr11:17112573-17114465:-	0	0	11.227	0	0
NA	chr11:17131915-17135029:-	0	0	3.742	0	0
NA	chr11:17129299-17148787:-	0	0	3.742	0	0
NA	chr11:17282788-17286717:+	0	0	18.711	0	0
NA	chr11:17282788-17309675:+	0	0	3.742	0	4.537
NA	chr11:17296103-17312120:+	0	0	3.742	0	0
NA	chr11:18310740-18311451:-	0	0	3.742	0	0
NA	chr11:18339563-18341607:+	0	0	7.484	0	0
NA	chr11:18351880-18358640:+	0	0	3.742	0	4.537
NA	chr11:18358524-18358640:+	0	0	7.484	0	0
NA	chr11:18351880-18360707:+	0	0	11.227	0	18.146
NA	chr11:18506856-18519603:-	0	0	7.484	0	0
NA	chr11:19237853-19240230:-	0	0	7.484	0	0
NA	chr11:20397576-20402984:+	0	0	14.969	0	9.073
NA	chr11:20493918-20494254:+	0	0	29.938	0	0
NA	chr11:27373550-27374046:-	0	0	7.484	0	0
NA	chr11:27371614-27412860:-	0	0	7.484	0	0
NA	chr11:32587011-32596047:+	0	0	3.742	0	0
NA	chr11:32641971-32654037:-	0	0	3.742	0	4.537
NA	chr11:33102176-33161369:-	0	0	3.742	0	0
NA	chr11:33747129-33758601:-	0	0	3.742	0	0
NA	chr11:34086304-34089456:+	0	0	3.742	0	0
NA	chr11:34122458-34132221:+	0	0	3.742	0	0
NA	chr11:34449191-34468395:+	0	0	3.742	0	4.537
NA	chr11:35189834-35198246:+	0	0	3.742	0	0
NA	chr11:35204511-35208206:+	0	0	26.196	0	22.683
NA	chr11:35208104-35210054:+	0	0	18.711	19.368	27.22
NA	chr11:35208104-35211449:+	0	0	3.742	0	0
NA	chr11:35189834-35214914:+	0	0	7.484	0	4.537
NA	chr11:35214851-35219387:+	0	0	18.711	0	0
NA	chr11:36610080-36648155:+	0	0	3.742	0	0
NA	chr11:43886605-43889828:+	0	0	3.742	0	0
NA	chr11:46076753-46118800:-	0	0	14.969	0	9.073
NA	chr11:46508190-46548500:-	0	0	3.742	0	0
NA	chr11:46545603-46548500:-	0	0	7.484	0	0
NA	chr11:46644278-46650317:+	0	0	3.742	0	0
NA	chr11:46657094-46659485:+	0	0	3.742	0	0
NA	chr11:46750273-46750433:-	0	0	3.742	0	0
NA	chr11:46758922-46759043:-	0	0	3.742	9.684	0
NA	chr11:46765130-46765256:-	0	0	3.742	0	0
NA	chr11:46760611-46790583:-	0	0	3.742	0	0
NA	chr11:46809399-46809874:-	0	0	3.742	0	0
NA	chr11:47167908-47168043:-	0	0	3.742	0	0
NA	chr11:47482694-47500932:-	0	0	3.742	0	0
NA	chr11:47500860-47506897:-	0	0	11.227	67.786	22.683
NA	chr11:47630554-47631087:-	0	0	7.484	0	9.073
NA	chr11:47638698-47639051:-	0	0	3.742	0	0
NA	chr11:47783072-47785063:-	0	0	3.742	9.684	0
NA	chr11:57409174-57409298:-	0	0	7.484	0	0
NA	chr11:57805881-57806983:+	0	0	3.742	0	0
NA	chr11:57808389-57809466:+	0	0	3.742	0	0
NA	chr11:57804662-57815500:+	0	0	3.742	0	0
NA	chr11:58549785-58554940:-	0	0	3.742	0	0
NA	chr11:58612277-58614343:+	0	0	3.742	0	0
NA	chr11:59788872-59795482:+	0	0	3.742	0	0
NA	chr11:60092791-60094062:+	0	0	3.742	0	0
NA	chr11:61308982-61312084:-	0	0	3.742	0	0
NA	chr11:61364251-61366216:+	0	0	3.742	0	0
NA	chr11:61364251-61367998:+	0	0	3.742	9.684	0
NA	chr11:61415665-61415784:-	0	0	11.227	0	0
NA	chr11:62598326-62598639:-	0	0	3.742	0	0
NA	chr11:62800376-62801201:-	0	0	7.484	0	0
NA	chr11:62852810-62852993:-	0	0	3.742	0	0
NA	chr11:62854518-62855216:-	0	0	3.742	0	13.61
NA	chr11:65208054-65208262:+	0	0	3.742	0	0
NA	chr11:65504819-65505019:+	0	0	11.227	0	4.537
NA	chr11:65645853-65645957:+	0	0	3.742	0	0
NA	chr11:65649560-65649672:+	0	0	3.742	9.684	0
NA	chr11:65920342-65920462:+	0	0	3.742	0	0
NA	chr11:65977763-65977899:+	0	0	7.484	9.684	0
NA	chr11:66599115-66600549:+	0	0	3.742	0	0
NA	chr11:66803994-66822674:+	0	0	3.742	0	0
NA	chr11:67181319-67181892:+	0	0	18.711	0	0
NA	chr11:67215339-67231960:+	0	0	3.742	0	0
NA	chr11:68049961-68050066:+	0	0	3.742	0	0
NA	chr11:68061952-68065894:-	0	0	3.742	0	0
NA	chr11:68061952-68066516:-	0	0	7.484	0	0
NA	chr11:68064524-68066516:-	0	0	7.484	0	0
NA	chr11:68171014-68171151:-	0	0	3.742	9.684	4.537
NA	chr11:68175017-68175183:-	0	0	7.484	0	0
NA	chr11:68590659-68591706:+	0	0	3.742	0	0
NA	chr11:68574108-68596218:+	0	0	3.742	0	0
NA	chr11:68587926-68600494:+	0	0	3.742	0	0
NA	chr11:68738699-68745111:-	0	0	3.742	0	0
NA	chr11:68742317-68747366:-	0	0	3.742	0	0
NA	chr11:68784814-68796933:-	0	0	7.484	9.684	9.073
NA	chr11:69667478-69668012:-	0	0	3.742	0	0
NA	chr11:69667894-69671819:-	0	0	3.742	0	0
NA	chr11:70405264-70409960:+	0	0	3.742	0	0
NA	chr11:71490844-71491903:+	0	0	3.742	0	0
NA	chr11:71982760-71982915:+	0	0	3.742	0	0
NA	chr11:71982806-71982915:+	0	0	3.742	0	0
NA	chr11:71982760-71987111:+	0	0	3.742	9.684	0
NA	chr11:71982806-71987111:+	0	0	3.742	0	0
NA	chr11:72889828-72889945:-	0	0	3.742	0	0
NA	chr11:72988963-73015885:-	0	0	3.742	0	0
NA	chr11:74054606-74057544:-	0	0	3.742	0	0
NA	chr11:74345468-74345649:-	0	0	7.484	0	0
NA	chr11:74342460-74351576:-	0	0	3.742	0	0
NA	chr11:75490236-75506825:-	0	0	3.742	0	0
NA	chr11:76451857-76453388:+	0	0	3.742	0	4.537
NA	chr11:76976288-76985724:+	0	0	3.742	0	0
NA	chr11:76985642-77011375:+	0	0	0	0	4.537
NA	chr11:77353535-77359017:-	0	0	3.742	0	0
NA	chr11:77358897-77359017:-	0	0	3.742	0	0
NA	chr11:77340645-77392541:-	0	0	3.742	0	0
NA	chr11:77672041-77672230:-	0	0	11.227	0	0
NA	chr11:77675035-77675256:-	0	0	7.484	0	0
NA	chr11:77876949-77878756:+	0	0	3.742	0	0
NA	chr11:78106806-78109581:-	0	0	3.742	0	0
NA	chr11:78112649-78114392:-	0	0	3.742	0	0
NA	chr11:83161326-83164401:+	0	0	3.742	0	0
NA	chr11:83165599-83166714:+	0	0	3.742	0	0
NA	chr11:83163678-83167505:+	0	0	3.742	0	0
NA	chr11:83177084-83177204:+	0	0	3.742	0	0
NA	chr11:83181007-83183073:+	0	0	3.742	0	0
NA	chr11:85634085-85635778:+	0	0	11.227	0	0
NA	chr11:85981744-85983973:-	0	0	71.102	0	0
NA	chr11:85981744-85996929:-	0	0	44.907	0	31.756
NA	chr11:85981871-86000779:-	0	0	3.742	0	0
NA	chr11:86000642-86000779:-	0	0	3.742	0	4.537
NA	chr11:86000642-86007583:-	0	0	0	9.684	9.073
NA	chr11:85981744-86011136:-	0	0	18.711	0	0
NA	chr11:85981128-86012392:-	0	0	3.742	0	0
NA	chr11:86003365-86014963:-	0	0	11.227	0	0
NA	chr11:86012280-86014963:-	0	0	7.484	0	0
NA	chr11:85983865-86022469:-	0	0	3.742	0	0
NA	chr11:86031468-86031611:-	0	0	37.422	38.735	27.22
NA	chr11:86001034-86068738:-	0	0	11.227	0	18.146
NA	chr11:86255221-86257596:+	0	0	3.742	0	0
NA	chr11:87157340-87236684:+	0	0	3.742	0	0
NA	chr11:93668807-93683742:+	0	0	3.742	0	0
NA	chr11:93675570-93683742:+	0	0	3.742	0	0
NA	chr11:93721311-93724375:+	0	0	3.742	0	4.537
NA	chr11:93729613-93729781:+	0	0	7.484	0	0
NA	chr11:93737063-93738499:-	0	0	3.742	0	0
NA	chr11:93790259-93790793:+	0	0	3.742	0	0
NA	chr11:93788000-93801972:+	0	0	3.742	0	0
NA	chr11:94459407-94464239:-	0	0	3.742	0	0
NA	chr11:94966294-94971065:-	0	0	3.742	0	0
NA	chr11:94970976-94972193:-	0	0	3.742	0	0
NA	chr11:95189778-95189961:-	0	0	3.742	0	0
NA	chr11:95175497-95193522:-	0	0	3.742	0	0
NA	chr11:95771604-95779135:-	0	0	3.742	0	0
NA	chr11:95779077-95779687:-	0	0	3.742	0	0
NA	chr11:95779606-95783264:-	0	0	0	0	4.537
NA	chr11:95775921-95787678:-	0	0	3.742	0	0
NA	chr11:95771604-95788947:-	0	0	3.742	0	0
NA	chr11:102350345-102368548:+	0	0	3.742	0	0
NA	chr11:102350843-102368548:+	0	0	3.742	0	0
NA	chr11:103066268-103066373:-	0	0	3.742	9.684	0
NA	chr11:103186241-103186501:+	0	0	3.742	0	0
NA	chr11:107336557-107336713:-	0	0	3.742	0	0
NA	chr11:107454449-107455776:-	0	0	14.969	0	0
NA	chr11:108176245-108188179:-	0	0	3.742	0	0
NA	chr11:108188097-108194017:-	0	0	7.484	0	0
NA	chr11:108172198-108197420:-	0	0	3.742	0	0
NA	chr11:108189105-108197420:-	0	0	3.742	9.684	0
NA	chr11:108227775-108227888:+	0	0	14.969	0	0
NA	chr11:108271063-108293477:+	0	0	3.742	0	0
NA	chr11:108335844-108335961:+	0	0	7.484	0	0
NA	chr11:108353765-108354874:+	0	0	3.742	0	0
NA	chr11:108405428-108406963:-	0	0	3.742	0	0
