exo_circ_ID	CircRNA	HCC1	HCC2	HCC3	HCC4	HCC5	HCC6	HCC7	HCC8	HCC9	HCC10	HCC11	HCC12	HCC13	HCC14	HCC15	HCC16	HCC17	HCC18	HCC19	HCC20	HCC21
exo_circ_033257	chr5:134661118-134679728:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.899	0	0	0	0
exo_circ_033258	chr5:134682372-134705437:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033263	chr5:140105586-140106461:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.899	0	0	0	0
exo_circ_033264	chr5:141534334-141583615:-	0	50.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033266	chr5:143295459-143300763:-	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033269	chr5:14614530-14615944:+	0	0	0	0	0	0	0	0	0	0	0	0	56.952	0	0	0	0	0	0	0	0
exo_circ_033271	chr5:146463550-146470748:+	0	0	0	0	0	0	0	0	0	0	0	41.335	0	0	0	0	0	0	0	0	0
exo_circ_033274	chr5:149210725-149233300:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.753	0
exo_circ_033276	chr5:150722906-150731156:-	0	0	0	0	0	0	0	49.398	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033278	chr5:154790324-154806032:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033282	chr5:157803649-157817547:-	0	0	0	0	0	0	0	0	0	53.244	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033287	chr5:170018959-170027948:+	0	0	0	0	0	0	0	0	0	0	0	48.224	0	0	0	0	0	0	0	0	0
exo_circ_033288	chr5:170250729-170262742:-	0	0	0	0	0	0	0	0	0	0	0	0	0	43.145	0	0	0	0	0	0	0
exo_circ_033290	chr5:170953596-171034980:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033299	chr5:179966805-180013311:-	0	0	0	0	0	0	0	0	0	53.244	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033300	chr5:180013060-180040647:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.586	0
exo_circ_033301	chr5:33448540-33452178:+	0	0	0	0	0	0	44.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033302	chr5:36108533-36116593:-	0	0	0	0	0	0	44.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033306	chr5:37187413-37224740:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.005	0	0
exo_circ_033310	chr5:39153447-39213017:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.975	0	0	0	0	0	0
exo_circ_033315	chr5:5293365-5293674:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.909	0	0	0	0
exo_circ_033317	chr5:55322326-55324198:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_033329	chr5:65567512-65569998:+	0	0	0	0	0	0	51.241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033332	chr5:66053405-66076408:+	0	0	0	0	0	0	0	0	0	0	47.947	0	0	0	0	0	0	0	0	0	0
exo_circ_033333	chr5:6616726-6625669:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033339	chr5:71639851-71641075:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.005	0	0
exo_circ_033340	chr5:72990477-73037215:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_033355	chr5:78089392-78103415:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.909	0	0	0	0
exo_circ_033356	chr5:78089392-78113923:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_033357	chr5:78110206-78181662:-	0	0	0	0	0	0	0	0	0	53.244	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033359	chr5:80158835-80166478:-	0	50.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033362	chr5:83203551-83258677:+	0	0	0	0	0	52.587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033363	chr5:87353156-87389527:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.586	0
exo_circ_033364	chr5:87372117-87380595:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033379	chr6:108346987-108366332:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.909	0	0	0	0
exo_circ_033380	chr6:108569561-108588382:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033382	chr6:109400034-109436199:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.975	0	0	0	0	0	0
exo_circ_033383	chr6:109467652-109476930:-	0	0	0	52.716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033386	chr6:11213280-11265504:-	0	44.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033389	chr6:118565528-118632611:-	0	0	0	0	0	0	0	0	0	46.589	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033393	chr6:129607892-129629522:-	0	0	0	0	0	0	0	0	0	46.589	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033395	chr6:130175840-130215294:-	0	0	0	0	0	0	0	0	0	0	0	48.224	0	0	0	0	0	0	0	0	0
exo_circ_033398	chr6:132459569-132503514:-	0	0	0	0	0	0	44.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033400	chr6:135193837-135199050:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.586	0
exo_circ_033404	chr6:136583554-136601979:-	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033411	chr6:144458769-144482388:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.586	0
exo_circ_033413	chr6:144487547-144531202:+	0	0	0	0	0	52.587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033414	chr6:144513908-144533260:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033419	chr6:148459192-148474222:+	0	0	0	0	0	0	0	0	0	0	0	55.113	0	0	0	0	0	0	0	0	0
exo_circ_033422	chr6:149378017-149379536:+	0	0	0	0	0	0	51.241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033426	chr6:15246155-15246584:+	0	44.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033428	chr6:15452005-15452175:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033429	chr6:154773988-154820333:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033430	chr6:154860737-154879714:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033431	chr6:15487306-15504592:+	0	0	0	0	0	0	0	0	0	0	0	55.113	0	0	0	0	0	0	0	0	0
exo_circ_033435	chr6:157647258-157653627:+	0	0	0	0	0	0	0	0	0	0	0	0	56.952	0	0	0	0	0	0	0	0
exo_circ_033439	chr6:161096227-161115302:+	0	44.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033440	chr6:167004263-167026615:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.753	0
exo_circ_033442	chr6:17764154-17772059:-	0	0	0	0	0	0	0	0	0	0	0	55.113	0	0	0	0	0	0	0	0	0
exo_circ_033443	chr6:18213655-18215129:+	0	0	0	0	0	0	0	0	0	0	0	41.335	0	0	0	0	0	0	0	0	0
exo_circ_033444	chr6:18249650-18263996:-	0	0	0	0	0	0	0	0	0	0	0	0	56.952	0	0	0	0	0	0	0	0
exo_circ_033445	chr6:20535350-20576474:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033447	chr6:22083582-22110920:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033448	chr6:25520243-25600746:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.909	0	0	0	0
exo_circ_033450	chr6:28398003-28398473:-	0	0	0	0	0	0	0	0	52.342	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033451	chr6:30335744-30335975:+	0	50.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033452	chr6:30702552-30706098:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033456	chr6:31961546-31962054:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033462	chr6:36914283-36914693:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.005	0	0
exo_circ_033464	chr6:37857289-37863668:+	0	0	0	0	0	0	44.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033465	chr6:38078039-38078863:+	0	50.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033466	chr6:4061654-4062299:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033467	chr6:4130371-4133701:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.005
exo_circ_033469	chr6:42663257-42679832:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033470	chr6:42673790-42676873:+	0	0	0	0	0	0	0	0	0	53.244	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033471	chr6:42934474-42937839:+	0	0	0	0	0	0	0	0	0	0	47.947	0	0	0	0	0	0	0	0	0	0
exo_circ_033475	chr6:43525838-43531575:-	0	0	0	0	0	0	0	0	0	0	0	48.224	0	0	0	0	0	0	0	0	0
exo_circ_033477	chr6:45422592-45438051:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.48	0	0	0	0	0	0
exo_circ_033479	chr6:47503279-47563249:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.005
exo_circ_033488	chr6:6145168-6151949:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033489	chr6:69676449-69713797:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.586	0
exo_circ_033492	chr6:73413657-73416251:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033493	chr6:73428708-73440445:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033497	chr6:75647730-75703072:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033499	chr6:80129160-80171390:+	0	0	0	0	0	0	0	0	52.342	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033505	chr6:84174047-84226452:-	0	0	0	0	0	0	0	0	0	53.244	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033508	chr6:87215902-87216377:+	0	0	0	0	0	0	51.241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033510	chr6:89153042-89154902:+	0	0	0	0	0	0	0	0	0	0	47.947	0	0	0	0	0	0	0	0	0	0
exo_circ_033511	chr6:89650731-89654334:-	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033519	chr7:102877466-102968117:-	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033520	chr7:103194976-103200403:+	0	0	0	0	56.895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033529	chr7:116238112-116257448:-	0	0	0	0	0	0	0	0	0	53.244	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033531	chr7:122581178-122663569:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033532	chr7:122734768-122737068:-	0	0	0	0	0	0	0	49.398	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033540	chr7:129258580-129316396:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.889	0	0	0	0
exo_circ_033542	chr7:130116444-130124535:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033544	chr7:132975168-133031748:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_033545	chr7:133048180-133054178:-	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033551	chr7:138567480-138579532:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.803	0	0	0
exo_circ_033552	chr7:138567480-138581771:+	0	50.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033553	chr7:139181091-139187539:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.909	0	0	0	0
exo_circ_033555	chr7:139362396-139371463:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033558	chr7:140567085-140569738:-	0	0	0	0	0	0	0	0	0	0	0	41.335	0	0	0	0	0	0	0	0	0
exo_circ_033561	chr7:143492025-143494581:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033562	chr7:144591422-144682978:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033564	chr7:149020966-149023944:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_033565	chr7:151351423-151360247:+	0	0	0	0	0	52.587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033566	chr7:151781151-151781431:-	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033567	chr7:152139185-152144881:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033568	chr7:152251938-152252715:-	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033575	chr7:157207397-157225539:+	0	0	0	0	0	0	51.241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033576	chr7:157220688-157248580:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.586	0
exo_circ_033577	chr7:157248367-157257044:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.005
exo_circ_033579	chr7:16084145-16092222:-	0	0	0	0	0	0	51.241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033580	chr7:16308522-16406337:-	0	44.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033589	chr7:32544693-32552295:+	0	0	0	47.444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033601	chr7:6115322-6144196:+	0	44.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033602	chr7:6430479-6432959:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033604	chr7:6594434-6600356:+	0	0	0	0	0	52.587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033605	chr7:69678167-69678461:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033607	chr7:7234302-7243750:+	0	0	0	0	0	0	0	0	0	46.589	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033611	chr7:80188950-80189231:+	0	0	0	0	0	0	0	0	0	46.589	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033626	chr8:10245103-10250648:+	0	0	0	0	0	0	0	0	0	0	0	55.113	0	0	0	0	0	0	0	0	0
exo_circ_033637	chr8:109271004-109293524:-	0	0	0	0	0	0	0	0	0	53.244	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033638	chr8:109396026-109412414:+	0	0	0	0	0	0	0	49.398	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033640	chr8:109408111-109412414:+	0	0	0	0	0	0	0	49.398	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033644	chr8:109486647-109486821:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033645	chr8:11304840-11316893:+	0	0	0	0	0	0	0	0	0	0	0	41.335	0	0	0	0	0	0	0	0	0
exo_circ_033647	chr8:115619131-115623758:-	0	0	0	0	0	0	51.241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033649	chr8:116657214-116658980:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033651	chr8:119793365-119797846:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.899	0	0	0	0
exo_circ_033655	chr8:123344883-123349421:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.889	0	0	0	0
exo_circ_033658	chr8:127989161-128010444:+	0	0	0	0	0	0	0	0	0	0	0	55.113	0	0	0	0	0	0	0	0	0
exo_circ_033662	chr8:132777791-132798860:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.899	0	0	0	0
exo_circ_033663	chr8:132816887-132842875:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033665	chr8:134583831-134610655:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.586	0
exo_circ_033667	chr8:140761164-140830526:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033670	chr8:17947185-17947363:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033671	chr8:17962033-17966473:+	0	0	0	0	0	0	51.241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033676	chr8:21966856-21977843:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.899	0	0	0	0
exo_circ_033678	chr8:21981730-22004030:+	0	0	0	0	0	0	0	0	0	53.244	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033681	chr8:28775758-28812461:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033684	chr8:30680903-30682061:-	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033688	chr8:38252721-38263686:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.803	0	0	0
exo_circ_033689	chr8:38321071-38348143:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033691	chr8:38825307-38836287:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033693	chr8:42361294-42371723:+	0	0	0	0	0	43.823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033695	chr8:42864616-42874006:-	0	0	0	0	0	0	44.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033697	chr8:47898469-47900467:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_033700	chr8:51845660-51898205:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.899	0	0	0	0
exo_circ_033703	chr8:55750963-55763980:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033710	chr8:67074242-67112065:+	0	44.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033715	chr8:70155970-70157240:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.889	0	0	0	0
exo_circ_033716	chr8:70674817-70707153:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.975	0	0	0	0	0	0
exo_circ_033717	chr8:86381504-86411874:+	0	0	0	0	0	0	44.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033722	chr8:94393742-94411315:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_033724	chr8:94827721-94836631:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.899	0	0	0	0
exo_circ_033725	chr8:97686667-97724851:+	0	0	0	0	0	0	0	0	0	46.589	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033726	chr8:97690951-97723035:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.48	0	0	0	0	0	0
exo_circ_033728	chr8:98706466-98722969:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.803	0	0	0
exo_circ_033729	chr8:99096311-99156743:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033734	chr9:105356211-105366429:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_033740	chr9:120439398-120448126:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.005
exo_circ_033741	chr9:120453455-120471878:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.503	0	0	0
exo_circ_033743	chr9:120787768-120788278:-	0	44.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033746	chr9:122031722-122040479:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.889	0	0	0	0
exo_circ_033747	chr9:122854530-122858917:-	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033748	chr9:122957010-122957209:+	48.776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033751	chr9:124899328-124912026:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.909	0	0	0	0
exo_circ_033760	chr9:128422867-128424614:+	0	0	0	0	0	0	0	0	0	0	0	55.113	0	0	0	0	0	0	0	0	0
exo_circ_033762	chr9:129929566-129978612:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.753	0
exo_circ_033763	chr9:130079629-130101223:+	0	0	0	0	0	0	0	0	0	0	0	0	56.952	0	0	0	0	0	0	0	0
exo_circ_033764	chr9:131144279-131151894:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.005
exo_circ_033765	chr9:131144279-131192292:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033766	chr9:131159382-131192292:+	0	0	0	0	0	0	0	0	0	0	0	0	56.952	0	0	0	0	0	0	0	0
exo_circ_033767	chr9:131430089-131455166:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.806
exo_circ_033768	chr9:13168365-13250372:-	0	44.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033773	chr9:136509732-136519565:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033774	chr9:137716627-137762820:+	0	50.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033776	chr9:16710760-16727997:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033779	chr9:19288595-19316839:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.005	0	0
exo_circ_033782	chr9:20413720-20493995:-	48.776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033783	chr9:20819795-20874807:+	0	0	0	0	0	0	44.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033786	chr9:33056112-33073806:-	0	0	0	0	0	0	0	0	0	0	0	48.224	0	0	0	0	0	0	0	0	0
exo_circ_033788	chr9:33953284-33960878:-	0	0	0	0	0	0	0	43.223	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033789	chr9:34096715-34107565:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.005	0	0
exo_circ_033790	chr9:35720811-35725321:-	0	0	0	0	0	0	0	49.398	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033791	chr9:36594627-36607673:+	0	50.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033793	chr9:4117767-4118881:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033798	chr9:5732387-5753646:+	0	0	0	0	0	0	0	0	44.865	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033799	chr9:5810010-5831028:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.005	0	0
exo_circ_033802	chr9:6486820-6492401:+	0	0	0	0	0	52.587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033807	chr9:77205977-77227485:+	0	44.568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033808	chr9:77210615-77273364:+	0	0	0	0	0	0	0	0	0	0	0	0	0	50.336	0	0	0	0	0	0	0
exo_circ_033813	chr9:85962012-86016675:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.006	0	0
exo_circ_033814	chr9:88426381-88462749:+	0	0	0	0	0	0	0	0	52.342	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033816	chr9:92049959-92068098:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.005	0	0
exo_circ_033817	chr9:92256679-92269983:-	0	0	50.523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033818	chr9:92286535-92289426:-	0	0	0	0	0	0	0	0	0	46.589	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033819	chr9:93010245-93022389:+	0	0	0	0	0	0	0	0	0	0	0	41.335	0	0	0	0	0	0	0	0	0
exo_circ_033820	chr9:93107673-93109092:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033822	chr9:97428459-97441875:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67	0
exo_circ_033823	chr9:98087441-98092001:-	0	0	0	0	56.895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033831	chr10:110584182-110601130:+	0	0	0	0	0	0	0	0	0	53.244	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033834	chr10:11314138-11329097:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.586	0
exo_circ_033838	chr10:11846600-11866783:+	0	0	0	0	47.413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exo_circ_033839	chr10:119056935-119058303:-	48.776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
